symbol,first,last,change,change_percentage
GVT,10.5,13.84,0.32,32
TEL,7.5,9.8,0.31,31
TTE,14.82,19.29,0.3,30
QNC,3.0,3.9,0.3,30
TBD,56.38,71.97,0.28,28
HPI,12.1,15.2,0.26,26
CGV,3.1,3.9,0.26,26
VNI,8.5,10.5,0.24,24
HEM,10.88,13.42,0.23,23
TVP,4.8,5.82,0.21,21
SPC,8.16,9.85,0.21,21
KAC,12.45,15.0,0.2,20
HDO,0.5,0.6,0.2,20
DPC,15.38,18.39,0.2,20
BXH,7.81,9.38,0.2,20
HU4,4.06,4.74,0.17,17
G20,0.6,0.7,0.17,17
DZM,1.9,2.2,0.16,16
TMG,22.09,25.3,0.15,15
TID,15.72,18.06,0.15,15
SRA,10.44,11.99,0.15,15
RAT,5.03,5.77,0.15,15
QTP,6.53,7.51,0.15,15
IDJ,1.08,1.24,0.15,15
HU1,7.67,8.84,0.15,15
GTS,5.82,6.69,0.15,15
BT1,11.2,12.83,0.15,15
BSP,10.94,12.6,0.15,15
BDG,10.65,12.22,0.15,15
TOT,3.46,3.96,0.14,14
TCI,4.84,5.51,0.14,14
SDG,12.49,14.23,0.14,14
KTS,15.3,17.5,0.14,14
HPB,6.85,7.83,0.14,14
EPH,3.56,4.06,0.14,14
BWA,4.16,4.73,0.14,14
PCC,10.96,12.35,0.13,13
VTV,7.95,8.87,0.12,12
VSM,6.98,7.8,0.12,12
SEB,20.72,23.25,0.12,12
G36,3.95,4.42,0.12,12
DVW,11.37,12.76,0.12,12
LMI,6.31,7.01,0.11,11
L45,1.9,2.1,0.11,11
DTC,8.37,9.3,0.11,11
DC4,6.41,7.11,0.11,11
VIE,15.0,16.5,0.1,10
TFC,3.88,4.28,0.1,10
SJM,1.0,1.1,0.1,10
SAC,8.37,9.17,0.1,10
QHD,11.22,12.31,0.1,10
PJS,11.33,12.42,0.1,10
NNG,7.1,7.8,0.1,10
NDT,5.55,6.11,0.1,10
LUT,3.0,3.3,0.1,10
L18,6.67,7.33,0.1,10
KDM,4.0,4.4,0.1,10
HNA,10.5,11.5,0.1,10
VLC,14.88,16.25,0.09,9
VC6,4.66,5.07,0.09,9
SVT,3.79,4.12,0.09,9
SBH,16.41,17.87,0.09,9
QPH,17.65,19.18,0.09,9
MH3,14.61,15.9,0.09,9
HDM,10.61,11.59,0.09,9
CTF,13.33,14.53,0.09,9
AGF,4.3,4.7,0.09,9
TTH,3.64,3.93,0.08,8
SZE,6.05,6.53,0.08,8
SHI,3.58,3.88,0.08,8
PRT,15.1,16.38,0.08,8
NVT,6.57,7.1,0.08,8
NHC,23.17,24.95,0.08,8
L10,20.65,22.35,0.08,8
ITA,2.86,3.1,0.08,8
GND,14.16,15.31,0.08,8
DSP,10.83,11.65,0.08,8
CEN,11.31,12.24,0.08,8
VNR,15.06,16.14,0.07,7
VID,3.65,3.91,0.07,7
VE9,3.0,3.2,0.07,7
TV2,21.64,23.11,0.07,7
ST8,10.06,10.74,0.07,7
SSC,42.61,45.8,0.07,7
PXI,2.44,2.6,0.07,7
MKP,43.36,46.51,0.07,7
ICF,1.63,1.74,0.07,7
HUT,4.1,4.4,0.07,7
HOT,24.65,26.29,0.07,7
HLY,14.55,15.6,0.07,7
DS3,2.64,2.83,0.07,7
COM,44.93,48.2,0.07,7
CKA,9.77,10.45,0.07,7
ABI,15.94,17.03,0.07,7
VMS,3.85,4.08,0.06,6
VDP,24.55,26.01,0.06,6
VCG,15.86,16.81,0.06,6
VAF,8.51,9.0,0.06,6
TTZ,8.0,8.5,0.06,6
SMA,13.22,13.98,0.06,6
SFN,26.93,28.52,0.06,6
SBS,1.7,1.8,0.06,6
PSI,3.1,3.3,0.06,6
POV,4.72,5.02,0.06,6
PGI,10.4,10.98,0.06,6
MIC,4.7,5.0,0.06,6
HHG,1.7,1.8,0.06,6
DAT,11.07,11.73,0.06,6
CMX,9.05,9.59,0.06,6
CAP,16.35,17.27,0.06,6
VMD,15.14,15.86,0.05,5
VEA,26.62,27.85,0.05,5
THG,14.87,15.59,0.05,5
S99,6.44,6.79,0.05,5
PDV,3.41,3.59,0.05,5
NBB,15.76,16.59,0.05,5
LGL,6.05,6.33,0.05,5
KLF,1.9,2.0,0.05,5
KBC,9.62,10.11,0.05,5
ITC,7.51,7.89,0.05,5
IMP,38.16,40.25,0.05,5
HAH,7.49,7.88,0.05,5
DNA,13.94,14.63,0.05,5
DIC,3.32,3.5,0.05,5
XPH,4.9,5.1,0.04,4
VTB,11.62,12.03,0.04,4
VCP,20.65,21.43,0.04,4
UIC,21.09,21.9,0.04,4
TVS,8.31,8.65,0.04,4
SMC,9.52,9.86,0.04,4
SCL,2.12,2.2,0.04,4
S55,22.87,23.78,0.04,4
PPS,4.8,5.0,0.04,4
PMS,8.73,9.06,0.04,4
IFS,11.41,11.9,0.04,4
HLC,5.17,5.39,0.04,4
HC3,15.01,15.64,0.04,4
GLT,44.28,45.94,0.04,4
DMC,65.2,67.74,0.04,4
DIG,8.63,8.94,0.04,4
CTD,144.64,150.7,0.04,4
CEO,12.47,12.92,0.04,4
BCM,21.18,22.12,0.04,4
ACV,79.15,82.57,0.04,4
YTC,80.65,83.4,0.03,3
VCS,59.44,61.1,0.03,3
UNI,9.9,10.2,0.03,3
UDC,4.94,5.1,0.03,3
TVT,13.69,14.15,0.03,3
TV4,10.96,11.31,0.03,3
TDG,3.16,3.25,0.03,3
TCL,9.5,9.78,0.03,3
TCD,5.7,5.88,0.03,3
SZL,24.79,25.43,0.03,3
SRC,11.56,11.91,0.03,3
SKG,12.37,12.74,0.03,3
SII,16.3,16.75,0.03,3
SGN,75.12,77.45,0.03,3
SD7,3.8,3.9,0.03,3
SCJ,3.5,3.6,0.03,3
PVM,8.76,9.01,0.03,3
PVD,11.47,11.85,0.03,3
PPH,9.63,9.94,0.03,3
PPC,12.95,13.31,0.03,3
PIC,9.9,10.19,0.03,3
ORS,2.13,2.2,0.03,3
NHH,12.9,13.23,0.03,3
ND2,14.95,15.37,0.03,3
NAF,12.13,12.52,0.03,3
MAC,5.33,5.5,0.03,3
LKW,16.46,17.03,0.03,3
KDH,17.45,18.03,0.03,3
IDV,12.01,12.39,0.03,3
HVT,42.52,43.8,0.03,3
HTG,12.43,12.77,0.03,3
HT1,11.34,11.69,0.03,3
HOM,3.27,3.37,0.03,3
HMH,7.57,7.83,0.03,3
HCC,10.14,10.49,0.03,3
HAT,27.54,28.29,0.03,3
FTM,15.1,15.5,0.03,3
EIB,11.5,11.88,0.03,3
DRL,33.36,34.37,0.03,3
DPM,13.82,14.22,0.03,3
DPG,22.19,22.79,0.03,3
APS,2.7,2.79,0.03,3
API,9.66,9.97,0.03,3
