symbol,first,last,change,change_percentage
VFR,2.7,3.9,0.44,44
BVG,1.8,2.6,0.44,44
KSH,1.3,1.8,0.38,38
ATB,0.8,1.1,0.38,38
SDG,28.21,37.3,0.32,32
PGN,8.79,11.57,0.32,32
SKN,6.25,8.18,0.31,31
EIN,6.4,8.3,0.3,30
PNG,11.2,14.3,0.28,28
CSI,14.3,18.2,0.27,27
VHG,1.2,1.5,0.25,25
FID,1.2,1.5,0.25,25
BSG,8.0,10.0,0.25,25
CTX,7.4,9.2,0.24,24
C69,9.19,11.44,0.24,24
SDP,1.3,1.6,0.23,23
IPA,6.79,8.33,0.23,23
PSI,5.0,6.1,0.22,22
HRC,41.7,51.0,0.22,22
CQT,3.2,3.9,0.22,22
VAV,20.05,24.21,0.21,21
S55,23.92,28.89,0.21,21
MCG,1.85,2.24,0.21,21
VIG,2.0,2.4,0.2,20
SRB,1.0,1.2,0.2,20
L61,7.0,8.4,0.2,20
YBM,4.96,5.92,0.19,19
UDC,5.29,6.3,0.19,19
SID,13.4,15.9,0.19,19
KPF,12.61,14.96,0.19,19
EIC,6.55,7.77,0.19,19
BVS,14.35,17.06,0.19,19
VC7,4.43,5.22,0.18,18
SSM,5.0,5.9,0.18,18
BLI,7.89,9.28,0.18,18
VKC,5.3,6.2,0.17,17
PIT,4.72,5.5,0.17,17
NHH,37.35,43.74,0.17,17
NGC,2.3,2.7,0.17,17
EBS,6.72,7.83,0.17,17
VBC,16.9,19.6,0.16,16
PTL,5.69,6.6,0.16,16
PNT,5.92,6.87,0.16,16
PEN,4.99,5.79,0.16,16
MBG,4.84,5.62,0.16,16
EVS,7.5,8.7,0.16,16
DSC,6.9,8.0,0.16,16
TKC,4.86,5.57,0.15,15
RIC,4.36,5.0,0.15,15
IDJ,7.06,8.12,0.15,15
HGW,9.69,11.14,0.15,15
HES,22.3,25.6,0.15,15
GTS,6.94,7.99,0.15,15
CMN,41.06,47.3,0.15,15
BBT,16.8,19.3,0.15,15
VIW,6.6,7.5,0.14,14
TDW,25.0,28.57,0.14,14
TBD,103.89,118.59,0.14,14
POT,16.0,18.27,0.14,14
HLB,111.4,127.45,0.14,14
HKP,3.48,3.96,0.14,14
HII,10.49,12.0,0.14,14
HAR,5.08,5.77,0.14,14
EMS,21.86,24.93,0.14,14
CSC,19.88,22.66,0.14,14
VSA,12.51,14.09,0.13,13
SCI,40.77,46.03,0.13,13
ILS,13.3,15.0,0.13,13
HHV,14.26,16.16,0.13,13
