symbol,first,last,change,change_percentage
VNX,1.92,45.68,22.79,2279
CID,1.6,6.1,2.81,281
SSG,1.4,4.4,2.14,214
VIM,4.94,13.87,1.81,181
SIP,16.99,47.14,1.77,177
GGG,0.9,2.3,1.56,156
KHD,10.89,26.47,1.43,143
VGL,7.11,16.64,1.34,134
VNA,1.2,2.8,1.33,133
NQN,4.95,11.08,1.24,124
C69,5.7,12.71,1.23,123
PWA,6.58,14.62,1.22,122
H11,3.3,7.3,1.21,121
SCI,3.38,7.34,1.17,117
VCR,14.0,30.3,1.16,116
VRG,5.42,11.35,1.09,109
TW3,7.65,15.78,1.06,106
MGG,18.5,37.73,1.04,104
TBT,3.2,6.2,0.94,94
PWS,11.69,22.51,0.93,93
IFS,12.89,24.8,0.92,92
CCL,2.24,4.27,0.91,91
CNT,2.9,5.5,0.9,90
TTN,3.73,6.98,0.87,87
DBM,28.11,52.09,0.85,85
VMS,4.62,8.46,0.83,83
FRM,4.93,8.97,0.82,82
IME,12.9,23.3,0.81,81
TTG,3.95,7.0,0.77,77
VLA,5.75,9.81,0.71,71
PGT,4.1,7.0,0.71,71
V21,8.9,15.1,0.7,70
L61,15.6,26.5,0.7,70
DLT,6.31,10.71,0.7,70
BTV,17.84,30.37,0.7,70
BAX,24.34,41.31,0.7,70
VTE,3.3,5.5,0.67,67
HEP,4.3,7.15,0.66,66
CTW,4.66,7.72,0.66,66
PSD,4.76,7.81,0.64,64
HBS,2.7,4.4,0.63,63
CNN,11.74,19.0,0.62,62
VEC,5.6,9.0,0.61,61
MTP,5.02,8.08,0.61,61
HPH,6.64,10.66,0.61,61
VNH,0.5,0.8,0.6,60
NTH,17.1,26.97,0.58,58
SCL,2.37,3.72,0.57,57
HLY,25.0,39.0,0.56,56
TN1,13.7,21.13,0.54,54
SPC,11.9,18.29,0.54,54
MBG,3.44,5.29,0.54,54
DZM,3.0,4.6,0.53,53
TVP,5.83,8.81,0.51,51
LBE,5.35,8.06,0.51,51
ABR,4.1,6.2,0.51,51
PVA,0.4,0.6,0.5,50
L44,1.2,1.8,0.5,50
HFB,4.54,6.81,0.5,50
TIP,13.86,20.71,0.49,49
SHC,5.1,7.6,0.49,49
VSE,4.71,6.95,0.48,48
SAP,6.0,8.9,0.48,48
DDN,6.58,9.66,0.47,47
BXH,10.36,15.22,0.47,47
SCD,22.22,32.46,0.46,46
HNP,12.42,18.16,0.46,46
CMV,7.9,11.51,0.46,46
NAF,13.13,19.1,0.45,45
MRF,12.02,17.42,0.45,45
HFC,25.38,36.79,0.45,45
PXA,1.6,2.3,0.44,44
PSC,8.02,11.57,0.44,44
PIS,4.84,6.85,0.42,42
HKT,2.4,3.4,0.42,42
EIC,6.26,8.84,0.41,41
BHP,7.55,10.66,0.41,41
VBH,30.8,43.1,0.4,40
PTC,2.85,3.98,0.4,40
MVB,3.35,4.7,0.4,40
DAS,7.16,10.05,0.4,40
TTE,11.35,15.79,0.39,39
TSJ,18.27,25.4,0.39,39
LMH,10.64,14.82,0.39,39
VHG,0.8,1.1,0.38,38
PEQ,19.25,26.48,0.38,38
NTL,12.69,17.47,0.38,38
BII,0.8,1.1,0.38,38
L12,3.82,5.24,0.37,37
TIG,1.48,2.02,0.36,36
PBT,14.73,20.1,0.36,36
HWS,6.49,8.82,0.36,36
QSP,9.64,13.02,0.35,35
THB,4.7,6.3,0.34,34
PDV,3.95,5.3,0.34,34
NDC,30.43,40.71,0.34,34
EME,34.72,46.59,0.34,34
D2D,29.34,39.39,0.34,34
BDT,7.77,10.41,0.34,34
V15,0.3,0.4,0.33,33
PSG,0.3,0.4,0.33,33
NTB,0.3,0.4,0.33,33
HOT,26.2,34.9,0.33,33
FRT,26.75,35.45,0.33,33
TMX,6.56,8.67,0.32,32
NDN,6.75,8.89,0.32,32
HMS,19.24,25.32,0.32,32
HIG,4.8,6.34,0.32,32
EFI,2.5,3.3,0.32,32
DVW,13.95,18.36,0.32,32
STT,6.5,8.5,0.31,31
SGT,3.72,4.86,0.31,31
LMC,7.4,9.7,0.31,31
BVG,1.3,1.7,0.31,31
BDW,6.86,9.0,0.31,31
AFX,2.75,3.6,0.31,31
HRT,3.0,3.9,0.3,30
HBD,13.19,17.09,0.3,30
GMC,16.6,21.5,0.3,30
DSV,3.88,5.04,0.3,30
VSG,1.4,1.8,0.29,29
TVM,5.67,7.32,0.29,29
SSC,54.26,70.24,0.29,29
SPD,4.66,6.0,0.29,29
SD3,2.4,3.1,0.29,29
PTL,2.85,3.69,0.29,29
OCH,5.9,7.6,0.29,29
L62,5.27,6.78,0.29,29
L14,20.34,26.24,0.29,29
DOP,9.43,12.19,0.29,29
BSH,15.21,19.69,0.29,29
XHC,12.47,16.0,0.28,28
PTT,3.04,3.9,0.28,28
LKW,16.95,21.71,0.28,28
HND,7.45,9.5,0.28,28
DTD,6.13,7.87,0.28,28
TRC,20.05,25.54,0.27,27
SRC,15.76,20.05,0.27,27
RCD,10.95,13.87,0.27,27
L63,6.3,8.0,0.27,27
ICN,22.75,29.0,0.27,27
CMG,17.77,22.59,0.27,27
VTA,6.2,7.8,0.26,26
QPH,15.35,19.41,0.26,26
NTC,59.29,74.77,0.26,26
MFS,19.04,23.95,0.26,26
HRB,24.03,30.21,0.26,26
CTB,20.93,26.31,0.26,26
VPC,0.8,1.0,0.25,25
TID,17.28,21.6,0.25,25
TEG,4.84,6.07,0.25,25
SCJ,3.6,4.5,0.25,25
PPH,9.88,12.35,0.25,25
CMI,0.8,1.0,0.25,25
BPC,11.63,14.51,0.25,25
VCF,106.27,131.4,0.24,24
VC2,9.58,11.88,0.24,24
SMT,23.57,29.2,0.24,24
PNT,5.56,6.88,0.24,24
PHN,11.35,14.12,0.24,24
ORS,3.34,4.14,0.24,24
INN,23.37,29.02,0.24,24
BBS,6.18,7.69,0.24,24
TV2,22.16,27.28,0.23,23
PPC,17.68,21.72,0.23,23
NHT,16.1,19.8,0.23,23
HGW,7.34,9.04,0.23,23
DLD,7.3,9.0,0.23,23
CCM,21.55,26.55,0.23,23
BSP,12.26,15.14,0.23,23
ANT,4.3,5.3,0.23,23
WCS,90.49,110.25,0.22,22
TTP,17.02,20.71,0.22,22
SB1,9.04,11.02,0.22,22
HNM,3.2,3.9,0.22,22
DTC,12.92,15.81,0.22,22
