symbol,first,last,change,change_percentage
SCC,0.5,2.9,4.8,480
MBG,5.12,26.43,4.16,416
HMG,9.0,29.6,2.29,229
ABR,7.1,21.9,2.08,208
PMJ,4.53,12.67,1.8,180
GTD,6.0,15.6,1.6,160
NHH,12.49,30.88,1.47,147
CMC,3.7,9.0,1.43,143
LM7,4.5,10.8,1.4,140
CID,5.7,13.3,1.33,133
CNN,16.16,37.56,1.32,132
PPP,6.89,15.28,1.22,122
C69,13.1,28.29,1.16,116
SSN,2.3,4.8,1.09,109
SNC,6.89,14.12,1.05,105
HTM,7.26,14.72,1.03,103
CCR,13.13,26.51,1.02,102
VCM,19.58,39.17,1.0,100
CTR,12.32,24.18,0.96,96
EME,28.01,54.05,0.93,93
BEL,5.81,10.78,0.86,86
CTX,7.18,13.1,0.82,82
ITS,1.95,3.53,0.81,81
TQN,20.92,37.65,0.8,80
SP2,5.4,9.7,0.8,80
CMI,1.06,1.9,0.79,79
VTJ,4.7,8.3,0.77,77
EIN,2.7,4.7,0.74,74
ASA,1.1,1.9,0.73,73
VCS,50.13,86.02,0.72,72
D11,9.88,16.99,0.72,72
NBW,14.86,25.4,0.71,71
HPI,13.7,23.4,0.71,71
TAW,8.74,14.85,0.7,70
DP1,8.86,15.02,0.7,70
NTB,0.3,0.5,0.67,67
CCL,4.25,7.08,0.67,67
BTN,4.2,7.0,0.67,67
LWS,9.36,15.5,0.66,66
BTU,7.83,13.0,0.66,66
L12,7.15,11.8,0.65,65
SJM,0.8,1.3,0.62,62
NAP,8.59,13.74,0.6,60
LBE,8.77,13.97,0.59,59
KCB,1.7,2.7,0.59,59
DHT,26.24,41.27,0.57,57
SPI,0.9,1.4,0.56,56
BCG,3.19,4.96,0.55,55
SD7,3.9,6.0,0.54,54
KMT,4.7,7.21,0.53,53
NST,10.86,16.49,0.52,52
VNA,3.0,4.5,0.5,50
VCX,1.6,2.4,0.5,50
SVN,1.2,1.8,0.5,50
IDJ,1.44,2.16,0.5,50
NNG,5.5,8.2,0.49,49
TOT,3.63,5.36,0.48,48
FRM,8.97,13.27,0.48,48
DNL,9.93,14.42,0.45,45
SIP,45.3,65.33,0.44,44
PPY,10.76,15.48,0.44,44
MCO,1.6,2.3,0.44,44
VIF,12.45,17.84,0.43,43
VC6,6.43,9.22,0.43,43
TTG,6.0,8.6,0.43,43
THW,10.44,14.91,0.43,43
SAS,22.67,32.5,0.43,43
TBX,9.9,14.1,0.42,42
PMW,12.82,18.23,0.42,42
TNW,4.95,6.96,0.41,41
HDC,8.35,11.74,0.41,41
TSC,1.49,2.08,0.4,40
