date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2008-07-22,1216684800,11.874,11.874,11.874,11.874,133500,,,,,,12.226,0.35,0.03,1,,,,,,,,,False,False,False
2008-07-23,1216771200,12.226,12.226,12.226,12.226,10,,,,,11.874,12.58,0.35,0.03,1,,,,,,,,,False,False,False
2008-07-24,1216857600,12.58,12.58,12.58,12.58,10,,,,11.874,12.226,12.933,0.35,0.03,1,,,,,,,,,False,False,False
2008-07-25,1216944000,12.933,12.933,12.933,12.933,20,11.874,1.06,0.09,12.226,12.58,13.287,0.35,0.03,1,,,,,,,,,False,False,False
2008-07-28,1217203200,13.287,13.287,13.287,13.287,1100,12.226,1.06,0.09,12.58,12.933,13.64,0.35,0.03,1,12.58,,,,,,,,False,False,False
2008-07-29,1217289600,13.64,13.64,13.64,13.64,3740,12.58,1.06,0.08,12.933,13.287,13.994,0.35,0.03,1,12.93,,,,,,,,False,False,False
2008-07-30,1217376000,13.994,13.994,13.994,13.994,1000,12.933,1.06,0.08,13.287,13.64,14.348,0.35,0.03,1,13.29,,,,,,,,False,False,False
2008-07-31,1217462400,14.348,14.348,14.348,14.348,7000,13.287,1.06,0.08,13.64,13.994,14.771,0.42,0.03,1,13.64,,,,,,,,False,False,False
2008-08-01,1217548800,14.771,14.771,14.771,14.771,6500,13.64,1.13,0.08,13.994,14.348,15.194,0.42,0.03,1,14.01,,,,,,,,False,False,False
2008-08-04,1217808000,15.194,15.194,15.194,15.194,7820,13.994,1.2,0.09,14.348,14.771,15.619,0.42,0.03,1,14.39,13.48,,,,,,,False,False,False
2008-08-05,1217894400,15.619,15.619,15.619,15.619,1000,14.348,1.27,0.09,14.771,15.194,16.043,0.42,0.03,1,14.79,13.86,,,,,,,False,False,False
2008-08-06,1217980800,16.043,16.043,16.043,16.043,1500,14.771,1.27,0.09,15.194,15.619,16.468,0.43,0.03,1,15.19,14.24,,,,,,,False,False,False
2008-08-07,1218067200,16.468,16.468,16.468,16.468,20,15.194,1.27,0.08,15.619,16.043,16.891,0.42,0.03,1,15.62,14.63,,,,,,,False,False,False
2008-08-08,1218153600,16.891,16.891,16.891,16.891,20,15.619,1.27,0.08,16.043,16.468,17.385,0.49,0.03,1,16.04,15.03,,,,,,,False,False,False
2008-08-11,1218412800,17.385,17.385,17.385,17.385,20,16.043,1.34,0.08,16.468,16.891,17.881,0.5,0.03,1,16.48,15.44,,,,,,,False,False,False
2008-08-12,1218499200,17.881,17.881,17.881,17.881,2000,16.468,1.41,0.09,16.891,17.385,18.375,0.49,0.03,1,16.93,15.86,,,,,,,False,False,False
2008-08-13,1218585600,18.375,18.375,18.375,18.375,1500,16.891,1.48,0.09,17.385,17.881,18.87,0.5,0.03,1,17.4,16.3,,,,,,,False,False,False
2008-08-14,1218672000,18.87,18.87,18.87,18.87,10,17.385,1.48,0.09,17.881,18.375,19.436,0.57,0.03,1,17.88,16.75,,,,,,,False,False,False
2008-08-15,1218758400,19.436,19.436,19.436,19.436,3060,17.881,1.55,0.09,18.375,18.87,20.355,0.92,0.05,1,18.39,17.22,,,,,,,False,False,False
2008-08-18,1219017600,20.355,20.355,20.355,20.355,3600,18.375,1.98,0.11,18.87,19.436,21.344,0.99,0.05,1,18.98,17.73,15.61,,,,,,False,False,False
2008-08-19,1219104000,21.344,21.344,21.344,21.344,160,18.87,2.47,0.13,19.436,20.355,22.403,1.06,0.05,1,19.68,18.3,16.08,,,,,,False,False,False
2008-08-20,1219190400,22.403,22.403,22.403,22.403,3980,19.436,2.97,0.15,20.355,21.344,23.464,1.06,0.05,1,20.48,18.94,16.59,,,,,,False,False,False
2008-08-21,1219276800,23.464,23.464,23.464,23.464,2900,20.355,3.11,0.15,21.344,22.403,24.594,1.13,0.05,1,21.4,19.64,17.14,,,,,,False,False,False
2008-08-22,1219363200,24.594,24.594,24.594,24.594,17400,21.344,3.25,0.15,22.403,23.464,25.797,1.2,0.05,1,22.43,20.41,17.72,,,,,,False,False,False
2008-08-25,1219622400,25.655,25.797,25.655,25.797,7020,22.403,3.39,0.15,23.464,24.594,27.068,1.27,0.05,1,23.52,21.25,18.34,,,,,,False,False,False
2008-08-26,1219708800,27.068,27.068,27.068,27.068,3510,23.464,3.6,0.15,24.594,25.797,28.411,1.34,0.05,1,24.67,22.17,19.02,,,,,,False,False,False
2008-08-27,1219795200,28.411,28.411,28.411,28.411,1100,24.594,3.82,0.16,25.797,27.068,29.824,1.41,0.05,1,25.87,23.17,19.74,,,,,,False,False,False
2008-08-28,1219881600,26.997,29.824,26.997,29.824,685270,25.797,4.03,0.16,27.068,28.411,31.308,1.48,0.05,1,27.14,24.27,20.51,,,,,,False,False,False
2008-08-29,1219968000,31.308,31.308,29.824,31.308,404260,27.068,4.24,0.16,28.411,29.824,32.864,1.56,0.05,1,28.48,25.46,21.34,,,,,,False,False,False
2008-09-03,1220400000,32.864,32.864,32.864,32.864,50500,28.411,4.45,0.16,29.824,31.308,34.277,1.41,0.04,1,29.9,26.71,22.22,,,,,,False,False,False
2008-09-04,1220486400,34.489,34.489,32.509,34.277,328650,29.824,4.45,0.15,31.308,32.864,32.58,-1.7,-0.05,-1,31.34,28.0,23.15,,,,,,False,False,False
2008-09-05,1220572800,32.58,32.58,32.58,32.58,56340,31.308,1.27,0.04,32.864,34.277,30.955,-1.62,-0.05,-1,32.17,29.02,23.98,,,,,,False,False,False
2008-09-08,1220832000,30.955,30.955,30.955,30.955,3920,32.864,-1.91,-0.06,34.277,32.58,29.471,-1.48,-0.05,-1,32.4,29.77,24.7,,,,,,False,False,False
2008-09-09,1220918400,29.471,29.471,29.471,29.471,3110,34.277,-4.81,-0.14,32.58,30.955,28.058,-1.41,-0.05,-1,32.03,30.26,25.33,,,,,,False,False,False
2008-09-10,1221004800,28.058,28.058,28.058,28.058,15100,32.58,-4.52,-0.14,30.955,29.471,26.68,-1.38,-0.05,-1,31.07,30.48,25.87,,,,,,False,False,False
2008-09-11,1221091200,26.68,26.68,26.68,26.68,1430,30.955,-4.27,-0.14,29.471,28.058,25.375,-1.3,-0.05,-1,29.55,30.44,26.31,,,,,,False,False,False
2008-09-12,1221177600,25.375,25.375,25.375,25.375,750,29.471,-4.1,-0.14,28.058,26.68,24.143,-1.23,-0.05,-1,28.11,30.14,26.66,,,,,,False,False,False
2008-09-15,1221436800,24.143,26.607,24.143,24.143,134840,28.058,-3.91,-0.14,26.68,25.375,22.983,-1.16,-0.05,-1,26.75,29.57,26.92,,,,,,False,False,False
2008-09-16,1221523200,22.983,22.983,22.983,22.983,20570,26.68,-3.7,-0.14,25.375,24.143,21.895,-1.09,-0.05,-1,25.45,28.74,27.1,,,,,,False,False,False
2008-09-17,1221609600,21.895,21.895,21.895,21.895,3010,25.375,-3.48,-0.14,24.143,22.983,20.808,-1.09,-0.05,-1,24.22,27.64,27.17,,,,,,False,False,False
2008-09-18,1221696000,20.808,20.808,20.808,20.808,22830,24.143,-3.34,-0.14,22.983,21.895,21.823,1.02,0.05,1,23.04,26.29,27.15,,,,,,False,False,False
2008-09-19,1221782400,20.301,21.823,19.793,21.823,466500,22.983,-1.16,-0.05,21.895,20.808,22.91,1.09,0.05,1,22.33,25.22,27.12,,,,,,False,False,False
2008-09-22,1222041600,22.91,22.91,22.91,22.91,132950,21.895,1.02,0.05,20.808,21.823,21.823,-1.09,-0.05,-1,22.08,24.41,27.09,,,,,,False,False,False
2008-09-23,1222128000,21.823,22.91,21.823,21.823,192960,20.808,1.02,0.05,21.823,22.91,20.734,-1.09,-0.05,-1,21.85,23.65,26.95,,,,,,False,False,False
2008-09-24,1222214400,20.734,20.734,20.734,20.734,6690,21.823,-1.09,-0.05,22.91,21.823,21.025,0.29,0.01,1,21.62,22.92,26.7,,,,,,False,False,False
2008-09-25,1222300800,19.72,21.025,19.72,21.025,138260,22.91,-1.89,-0.08,21.823,20.734,20.301,-0.72,-0.03,-1,21.66,22.35,26.4,,,,,,False,False,False
2008-09-26,1222387200,21.823,21.823,20.01,20.301,181870,21.823,-1.52,-0.07,20.734,21.025,19.938,-0.36,-0.02,-1,21.36,21.84,25.99,,,,,,False,False,False
