symbol,first,last,change,change_percentage
VNP,2.5,5.8,1.32,132
OCH,8.6,16.8,0.95,95
GER,1.18,2.26,0.92,92
SIC,1.53,2.92,0.91,91
SGH,11.62,19.73,0.7,70
TNT,7.92,13.14,0.66,66
SCO,1.6,2.6,0.62,62
VTJ,3.85,5.9,0.53,53
DPS,10.61,16.19,0.53,53
VSG,1.0,1.5,0.5,50
PXA,2.4,3.6,0.5,50
SWC,3.02,4.48,0.48,48
OGC,2.7,4.0,0.48,48
DAT,9.44,13.86,0.47,47
DPC,12.06,17.54,0.45,45
DRH,4.94,7.0,0.42,42
TBD,7.58,10.72,0.41,41
BSC,10.07,14.11,0.4,40
PVA,1.3,1.8,0.38,38
H11,4.79,6.54,0.37,37
PHH,5.0,6.8,0.36,36
PV2,1.7,2.3,0.35,35
SEB,12.79,17.11,0.34,34
VTX,7.23,9.59,0.33,33
LO5,3.59,4.76,0.33,33
PCG,4.07,5.33,0.31,31
DGT,4.35,5.71,0.31,31
SDX,7.6,9.8,0.29,29
VCS,10.52,13.43,0.28,28
TL4,3.65,4.61,0.26,26
SJC,4.2,5.3,0.26,26
SHN,9.79,12.24,0.25,25
PNJ,9.94,12.32,0.24,24
COM,24.72,30.76,0.24,24
ACM,3.49,4.34,0.24,24
VES,1.3,1.6,0.23,23
VNI,3.2,3.9,0.22,22
SPI,2.4,2.9,0.21,21
NTW,14.87,17.97,0.21,21
SRB,2.0,2.4,0.2,20
QHD,17.15,20.66,0.2,20
NTB,1.0,1.2,0.2,20
CTD,78.84,94.86,0.2,20
TTF,20.6,24.6,0.19,19
SMB,7.86,9.34,0.19,19
OPC,9.21,10.96,0.19,19
KST,1.0,1.19,0.19,19
KKC,4.95,5.87,0.19,19
HJS,6.72,8.03,0.19,19
DGC,7.18,8.54,0.19,19
VNF,24.56,28.95,0.18,18
SGS,6.17,7.3,0.18,18
PFL,1.1,1.3,0.18,18
GTT,1.1,1.3,0.18,18
THG,7.63,8.96,0.17,17
TBT,1.2,1.4,0.17,17
SHI,5.41,6.35,0.17,17
S12,2.4,2.8,0.17,17
HAD,14.43,16.94,0.17,17
BBS,8.61,10.09,0.17,17
TDW,13.92,16.12,0.16,16
TDS,3.71,4.29,0.16,16
SDA,6.8,7.9,0.16,16
SCJ,7.6,8.8,0.16,16
SBT,9.52,11.04,0.16,16
KHA,19.46,22.48,0.16,16
DNC,4.18,4.86,0.16,16
CTA,3.2,3.7,0.16,16
AGM,6.02,7.0,0.16,16
TSC,10.96,12.58,0.15,15
TMS,27.79,31.89,0.15,15
SSM,8.79,10.07,0.15,15
PSL,8.19,9.45,0.15,15
NGC,5.67,6.53,0.15,15
NBW,13.79,15.79,0.15,15
LKW,7.57,8.73,0.15,15
KHL,1.3,1.5,0.15,15
JVC,5.5,6.3,0.15,15
INC,2.69,3.09,0.15,15
HNB,15.55,17.81,0.15,15
HDC,4.6,5.31,0.15,15
G20,8.64,9.92,0.15,15
BII,7.3,8.4,0.15,15
ADC,9.95,11.47,0.15,15
SRC,14.37,16.42,0.14,14
PRC,6.96,7.92,0.14,14
NOS,0.7,0.8,0.14,14
NDP,19.28,21.91,0.14,14
HPT,2.92,3.34,0.14,14
HOT,25.11,28.54,0.14,14
GEX,6.86,7.83,0.14,14
FLC,6.02,6.88,0.14,14
FDC,17.7,20.1,0.14,14
DTT,4.6,5.26,0.14,14
BED,15.64,17.88,0.14,14
VNG,9.15,10.32,0.13,13
SDU,12.49,14.15,0.13,13
SDJ,1.5,1.7,0.13,13
GLT,15.37,17.42,0.13,13
CVT,8.72,9.83,0.13,13
TRS,28.45,31.85,0.12,12
THB,11.17,12.52,0.12,12
NAV,5.08,5.67,0.12,12
MBG,9.88,11.11,0.12,12
CX8,4.7,5.25,0.12,12
CCL,1.95,2.19,0.12,12
ASM,6.35,7.11,0.12,12
VIT,5.11,5.66,0.11,11
VHH,1.9,2.1,0.11,11
TJC,6.72,7.43,0.11,11
TCR,5.17,5.74,0.11,11
SJM,1.8,2.0,0.11,11
HHC,18.2,20.13,0.11,11
DHT,6.95,7.69,0.11,11
DHC,7.48,8.3,0.11,11
DC2,2.4,2.66,0.11,11
VNL,17.27,19.06,0.1,10
SSG,1.0,1.1,0.1,10
SHS,1.69,1.86,0.1,10
SGT,2.62,2.89,0.1,10
HPP,18.36,20.21,0.1,10
ALT,6.48,7.12,0.1,10
ADP,4.6,5.04,0.1,10
VIR,8.07,8.77,0.09,9
SJ1,6.4,6.98,0.09,9
RDP,10.98,11.94,0.09,9
PSC,5.66,6.16,0.09,9
PIC,5.53,6.01,0.09,9
LIX,20.06,21.85,0.09,9
L43,4.6,5.0,0.09,9
KLF,4.3,4.7,0.09,9
KDC,17.43,19.04,0.09,9
BDB,2.83,3.09,0.09,9
VLA,3.81,4.11,0.08,8
VIP,4.97,5.38,0.08,8
VFG,15.79,16.98,0.08,8
VE1,6.6,7.1,0.08,8
