date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2009-10-27,1256601600,13.295,16.132,13.295,15.809,123900,,,,,,16.372,0.56,0.04,1,,,,,,,,,False,False,False
2009-10-28,1256688000,16.372,16.372,16.372,16.372,22800,,,,,15.809,17.495,1.12,0.07,1,,,,,,,,,False,False,False
2009-10-29,1256774400,17.495,17.495,16.547,17.495,141900,,,,15.809,16.372,16.575,-0.92,-0.05,-1,,,,,,,,,False,False,False
2009-10-30,1256860800,18.349,18.349,16.547,16.575,88400,15.809,0.77,0.05,16.372,17.495,16.372,-0.2,-0.01,-1,,,,,,,,,False,False,False
2009-11-02,1257120000,16.372,16.372,16.372,16.372,4400,16.372,0.0,0.0,17.495,16.575,15.248,-1.12,-0.07,-1,16.52,,,,,,,,False,False,False
2009-11-03,1257206400,15.248,15.248,15.248,15.248,2000,17.495,-2.25,-0.13,16.575,16.372,14.182,-1.07,-0.07,-1,16.41,,,,,,,,False,False,False
2009-11-04,1257292800,14.182,14.182,14.182,14.182,12000,16.575,-2.39,-0.14,16.372,15.248,13.536,-0.65,-0.05,-1,15.97,,,,,,,,False,False,False
2009-11-05,1257379200,13.209,13.536,13.209,13.536,87900,16.372,-2.84,-0.17,15.248,14.182,12.321,-1.21,-0.09,-1,15.18,,,,,,,,False,False,False
2009-11-06,1257465600,13.24,13.444,12.321,12.321,43500,15.248,-2.93,-0.19,14.182,13.536,11.672,-0.65,-0.05,-1,14.33,,,,,,,,False,False,False
2009-11-09,1257724800,13.0,13.0,11.642,11.672,35600,14.182,-2.51,-0.18,13.536,12.321,12.056,0.38,0.03,1,13.39,14.96,,,,,,,False,False,False
2009-11-10,1257811200,12.321,12.321,11.526,12.056,48900,13.536,-1.48,-0.11,12.321,11.672,12.704,0.65,0.05,1,12.75,14.58,,,,,,,False,False,False
2009-11-11,1257897600,12.412,12.704,12.117,12.704,30800,12.321,0.38,0.03,11.672,12.056,13.18,0.48,0.04,1,12.46,14.22,,,,,,,False,False,False
2009-11-12,1257984000,13.18,13.18,13.148,13.18,32300,11.672,1.51,0.13,12.056,12.704,13.328,0.15,0.01,1,12.39,13.78,,,,,,,False,False,False
2009-11-13,1258070400,12.44,13.415,12.44,13.328,16800,12.056,1.27,0.11,12.704,13.18,12.205,-1.12,-0.08,-1,12.59,13.46,,,,,,,False,False,False
2009-11-16,1258329600,12.234,13.0,12.205,12.205,52000,12.704,-0.5,-0.04,13.18,13.328,12.381,0.18,0.01,1,12.69,13.04,,,,,,,False,False,False
2009-11-17,1258416000,12.293,12.381,12.117,12.381,19500,13.18,-0.8,-0.06,13.328,12.205,12.264,-0.12,-0.01,-1,12.76,12.76,,,,,,,False,False,False
2009-11-18,1258502400,12.117,12.264,12.117,12.264,10000,13.328,-1.06,-0.08,12.205,12.381,11.821,-0.44,-0.04,-1,12.67,12.56,,,,,,,False,False,False
2009-11-19,1258588800,12.412,12.412,11.821,11.821,28700,12.205,-0.38,-0.03,12.381,12.264,11.433,-0.39,-0.03,-1,12.4,12.39,,,,,,,False,False,False
2009-11-20,1258675200,12.117,12.117,11.433,11.433,11900,12.381,-0.95,-0.08,12.264,11.821,11.466,0.03,0.0,1,12.02,12.3,,,,,,,False,False,False
2009-11-23,1258934400,12.117,12.117,11.318,11.466,8800,12.264,-0.8,-0.07,11.821,11.433,11.526,0.06,0.01,1,11.87,12.28,13.62,,,,,,False,False,False
2009-11-24,1259020800,11.969,11.969,11.318,11.526,1000,11.821,-0.29,-0.02,11.433,11.466,10.698,-0.83,-0.07,-1,11.7,12.23,13.41,,,,,,False,False,False
2009-11-25,1259107200,11.495,11.495,10.698,10.698,5000,11.433,-0.73,-0.06,11.466,11.526,10.017,-0.68,-0.06,-1,11.39,12.03,13.12,,,,,,False,False,False
2009-11-26,1259193600,10.017,10.048,10.017,10.017,4500,11.466,-1.45,-0.13,11.526,10.698,9.868,-0.15,-0.01,-1,11.03,11.71,12.75,,,,,,False,False,False
2009-11-27,1259280000,9.337,10.698,9.337,9.868,42100,11.526,-1.66,-0.14,10.698,10.017,10.136,0.27,0.03,1,10.72,11.37,12.41,,,,,,False,False,False
2009-11-30,1259539200,9.988,10.136,9.456,10.136,13400,10.698,-0.56,-0.05,10.017,9.868,10.345,0.21,0.02,1,10.45,11.16,12.1,,,,,,False,False,False
2009-12-01,1259625600,10.55,10.58,10.345,10.345,17600,10.017,0.33,0.03,9.868,10.136,9.84,-0.51,-0.05,-1,10.21,10.96,11.86,,,,,,False,False,False
2009-12-02,1259712000,10.902,11.138,9.84,9.84,9700,9.868,-0.03,-0.0,10.136,10.345,9.812,-0.03,-0.0,-1,10.04,10.72,11.64,,,,,,False,False,False
2009-12-03,1259798400,10.048,10.345,9.752,9.812,6100,10.136,-0.32,-0.03,10.345,9.84,9.752,-0.06,-0.01,-1,10.0,10.51,11.45,,,,,,False,False,False
2009-12-04,1259884800,10.345,10.345,9.752,9.752,8300,10.345,-0.59,-0.06,9.84,9.812,10.163,0.41,0.04,1,9.98,10.35,11.33,,,,,,False,False,False
2009-12-07,1260144000,9.752,10.195,9.484,10.163,13400,9.84,0.32,0.03,9.812,9.752,10.345,0.18,0.02,1,9.98,10.22,11.25,,,,,,False,False,False
2009-12-08,1260230400,10.284,10.639,10.048,10.345,8600,9.812,0.53,0.05,9.752,10.163,9.572,-0.77,-0.07,-1,9.98,10.1,11.16,,,,,,False,False,False
