symbol,first,last,change,change_percentage
HDM,2.77,3.83,0.38,38
YBC,20.9,27.0,0.29,29
L18,5.47,6.93,0.27,27
NHA,4.02,5.06,0.26,26
PVG,7.3,9.09,0.25,25
NBW,2.14,2.57,0.2,20
HLG,8.05,9.56,0.19,19
DGT,4.14,4.92,0.19,19
ASM,9.05,10.47,0.16,16
PVV,19.0,21.5,0.13,13
NAV,3.0,3.38,0.13,13
HT1,3.92,4.42,0.13,13
TIS,11.0,12.3,0.12,12
LCS,11.89,13.34,0.12,12
MIC,27.1,30.0,0.11,11
VNR,3.69,4.05,0.1,10
SDG,6.79,7.46,0.1,10
MAS,3.21,3.53,0.1,10
CVN,16.59,18.18,0.1,10
BMC,8.38,9.19,0.1,10
ACC,6.07,6.66,0.1,10
VLA,1.81,1.98,0.09,9
TNB,5.62,6.15,0.09,9
NST,4.47,4.86,0.09,9
ECI,2.64,2.88,0.09,9
DDN,6.58,7.14,0.09,9
CLG,14.7,15.99,0.09,9
VKP,3.9,4.2,0.08,8
MDG,5.73,6.19,0.08,8
KTT,11.0,11.9,0.08,8
CTN,11.15,12.02,0.08,8
VDL,6.06,6.5,0.07,7
TMX,3.82,4.08,0.07,7
PCG,5.71,6.11,0.07,7
MAC,4.64,4.96,0.07,7
LBM,1.75,1.88,0.07,7
HPB,3.97,4.26,0.07,7
HLC,2.71,2.9,0.07,7
HGM,18.49,19.77,0.07,7
EFI,7.37,7.9,0.07,7
DTC,31.59,33.67,0.07,7
WSB,8.04,8.49,0.06,6
VFR,15.67,16.62,0.06,6
TRC,23.89,25.21,0.06,6
TPH,3.14,3.32,0.06,6
SVC,4.21,4.47,0.06,6
NAG,4.41,4.68,0.06,6
L62,8.29,8.79,0.06,6
DXG,3.71,3.93,0.06,6
CAN,14.92,15.8,0.06,6
BTH,11.6,12.3,0.06,6
STG,3.15,3.3,0.05,5
SD8,8.4,8.8,0.05,5
SD6,9.96,10.44,0.05,5
RAL,6.31,6.62,0.05,5
PTT,3.56,3.73,0.05,5
ND2,2.78,2.93,0.05,5
DBT,2.87,3.02,0.05,5
BTS,6.47,6.78,0.05,5
BCC,4.31,4.51,0.05,5
APC,10.47,10.96,0.05,5
UDJ,3.73,3.88,0.04,4
TSC,4.06,4.22,0.04,4
TKU,2.61,2.71,0.04,4
SDT,4.1,4.27,0.04,4
SDB,11.3,11.7,0.04,4
SAF,3.52,3.65,0.04,4
PGS,6.27,6.55,0.04,4
NNC,3.39,3.54,0.04,4
MHL,11.81,12.32,0.04,4
HPG,1.76,1.83,0.04,4
HOM,5.06,5.27,0.04,4
GLT,5.12,5.34,0.04,4
DDM,7.0,7.3,0.04,4
CVT,2.0,2.08,0.04,4
CSC,2.14,2.23,0.04,4
CLW,3.11,3.24,0.04,4
BT6,18.44,19.09,0.04,4
VTB,3.45,3.56,0.03,3
VNM,10.53,10.81,0.03,3
VIX,1.78,1.84,0.03,3
VHG,7.77,7.97,0.03,3
VHF,29.29,30.2,0.03,3
VC7,5.2,5.37,0.03,3
TNA,2.27,2.34,0.03,3
TLT,12.28,12.67,0.03,3
TKC,4.84,4.99,0.03,3
TET,15.22,15.71,0.03,3
STC,3.2,3.31,0.03,3
SSC,11.59,11.88,0.03,3
SRC,6.69,6.86,0.03,3
RDP,3.15,3.26,0.03,3
QCC,3.63,3.74,0.03,3
PXM,8.6,8.9,0.03,3
PPS,2.6,2.68,0.03,3
PJT,1.57,1.61,0.03,3
PDC,7.4,7.6,0.03,3
NT2,3.47,3.59,0.03,3
NET,6.62,6.8,0.03,3
KKC,5.19,5.37,0.03,3
HAI,9.15,9.4,0.03,3
EID,2.66,2.73,0.03,3
DHT,4.18,4.32,0.03,3
CKV,4.98,5.12,0.03,3
CII,16.12,16.53,0.03,3
BTW,4.3,4.45,0.03,3
BKC,14.9,15.4,0.03,3
APP,9.83,10.08,0.03,3
ALV,9.52,9.83,0.03,3
VTS,42.0,42.8,0.02,2
VFC,10.98,11.19,0.02,2
TTC,2.17,2.22,0.02,2
SHP,2.51,2.56,0.02,2
SBA,2.56,2.6,0.02,2
PSP,4.63,4.7,0.02,2
PMC,7.96,8.1,0.02,2
PIT,9.92,10.08,0.02,2
PGD,8.27,8.45,0.02,2
NKG,4.5,4.58,0.02,2
NBC,2.48,2.52,0.02,2
MKP,28.51,29.14,0.02,2
LM7,6.49,6.59,0.02,2
HVG,5.59,5.72,0.02,2
HU3,6.35,6.46,0.02,2
HAD,9.16,9.31,0.02,2
GGG,8.0,8.2,0.02,2
EBS,2.44,2.5,0.02,2
DXV,7.94,8.1,0.02,2
COM,14.9,15.14,0.02,2
CJC,8.37,8.54,0.02,2
ASP,3.63,3.69,0.02,2
WCS,15.63,15.76,0.01,1
VSH,5.54,5.59,0.01,1
VNL,4.88,4.92,0.01,1
VNC,6.33,6.37,0.01,1
VMG,7.9,8.0,0.01,1
VGP,6.55,6.59,0.01,1
TNC,5.88,5.96,0.01,1
TMP,3.6,3.63,0.01,1
TIX,5.99,6.07,0.01,1
THB,4.43,4.46,0.01,1
TBC,4.57,4.61,0.01,1
SMT,3.23,3.27,0.01,1
SGD,2.11,2.14,0.01,1
S27,7.7,7.8,0.01,1
PVI,7.95,7.99,0.01,1
PPC,3.73,3.76,0.01,1
POT,6.54,6.6,0.01,1
PHR,8.18,8.3,0.01,1
OPC,2.98,3.0,0.01,1
MCO,7.9,8.0,0.01,1
KSH,35.0,35.3,0.01,1
KBC,20.29,20.57,0.01,1
HTV,3.97,4.01,0.01,1
HHC,9.74,9.79,0.01,1
HAS,5.68,5.76,0.01,1
GIL,3.83,3.88,0.01,1
EIB,8.01,8.06,0.01,1
DPC,8.27,8.37,0.01,1
DNM,5.46,5.49,0.01,1
DAE,3.06,3.09,0.01,1
D2D,4.29,4.34,0.01,1
CTC,7.86,7.95,0.01,1
CMG,7.16,7.21,0.01,1
CLC,2.98,3.01,0.01,1
CAP,0.75,0.76,0.01,1
B82,7.97,8.02,0.01,1
AVF,14.44,14.53,0.01,1
ATA,22.3,22.6,0.01,1
ARM,3.98,4.01,0.01,1
XMC,14.68,14.68,0.0,0
