symbol,first,last,change,change_percentage
SD1,3.4,6.1,0.79,79
PVB,18.15,30.63,0.69,69
LGC,9.25,14.56,0.57,57
MPC,6.09,9.43,0.55,55
KSQ,3.9,6.0,0.54,54
BTH,3.8,5.7,0.5,50
VTX,3.91,5.76,0.47,47
S12,6.33,9.26,0.46,46
PTD,7.01,10.17,0.45,45
DPP,4.37,6.21,0.42,42
TGP,1.71,2.36,0.38,38
PSD,3.99,5.47,0.37,37
PSL,1.49,2.02,0.36,36
CTN,5.29,7.21,0.36,36
CI5,5.93,7.82,0.32,32
WCS,45.26,59.22,0.31,31
SKG,7.06,9.27,0.31,31
BED,6.13,8.03,0.31,31
FLC,7.23,9.38,0.3,30
TJC,3.48,4.48,0.29,29
S55,9.91,12.69,0.28,28
PVE,4.68,5.99,0.28,28
EMC,3.69,4.73,0.28,28
BBS,7.92,10.12,0.28,28
STT,3.0,3.8,0.27,27
VE9,3.11,3.93,0.26,26
SJC,5.42,6.81,0.26,26
PVC,10.6,13.31,0.26,26
MWG,4.42,5.58,0.26,26
LGL,2.25,2.84,0.26,26
HNM,7.68,9.65,0.26,26
APG,2.57,3.23,0.26,26
KDH,4.84,6.07,0.25,25
DST,3.09,3.86,0.25,25
VNT,15.38,19.04,0.24,24
VHL,6.48,7.95,0.23,23
VHH,2.6,3.2,0.23,23
VDS,2.32,2.86,0.23,23
TCT,35.07,43.23,0.23,23
SIC,1.58,1.95,0.23,23
SCL,9.41,11.59,0.23,23
HPB,6.06,7.4,0.22,22
SGH,21.06,25.43,0.21,21
HHG,2.55,3.09,0.21,21
BXH,5.27,6.38,0.21,21
SAF,9.33,11.18,0.2,20
PXM,1.5,1.8,0.2,20
CTC,5.43,6.5,0.2,20
LM8,10.54,12.53,0.19,19
VE8,4.14,4.89,0.18,18
PVS,17.97,21.14,0.18,18
IMP,17.31,20.45,0.18,18
HAX,1.42,1.67,0.18,18
DBT,5.54,6.55,0.18,18
CVT,2.9,3.41,0.18,18
CLL,18.13,21.38,0.18,18
VTV,3.73,4.36,0.17,17
TTG,9.09,10.6,0.17,17
TNG,2.49,2.92,0.17,17
STG,3.99,4.66,0.17,17
