symbol,first,last,change,change_percentage
DGT,2.18,3.09,0.42,42
MIM,6.5,8.28,0.27,27
SMB,3.68,4.59,0.25,25
CAD,0.8,1.0,0.25,25
PXA,3.52,4.38,0.24,24
KKC,3.91,4.8,0.23,23
DIH,5.49,6.73,0.23,23
RAL,11.02,13.29,0.21,21
BVS,9.02,10.91,0.21,21
NBB,11.32,13.62,0.2,20
BVH,47.0,56.56,0.2,20
VCT,6.2,7.4,0.19,19
STB,13.8,16.38,0.19,19
SPC,8.4,9.99,0.19,19
SD8,4.2,5.0,0.19,19
ND2,2.43,2.88,0.19,19
VSI,2.48,2.93,0.18,18
TTP,22.83,26.91,0.18,18
SDN,3.23,3.82,0.18,18
SBS,4.4,5.2,0.18,18
SMT,1.29,1.51,0.17,17
SGD,2.0,2.34,0.17,17
PSP,3.62,4.24,0.17,17
HQC,4.71,5.51,0.17,17
SMA,2.39,2.77,0.16,16
SHN,4.44,5.17,0.16,16
ONE,1.87,2.17,0.16,16
FBA,2.5,2.9,0.16,16
MPC,2.99,3.45,0.15,15
IDJ,1.56,1.8,0.15,15
HCM,2.75,3.16,0.15,15
CTD,17.22,19.75,0.15,15
VND,1.17,1.33,0.14,14
VKP,0.7,0.8,0.14,14
STP,3.05,3.49,0.14,14
SDD,4.3,4.9,0.14,14
DCS,4.9,5.6,0.14,14
VMC,3.44,3.87,0.13,13
VE1,3.1,3.5,0.13,13
SHB,3.71,4.2,0.13,13
ORS,1.94,2.2,0.13,13
NBW,11.29,12.79,0.13,13
MDG,2.2,2.48,0.13,13
LSS,13.69,15.41,0.13,13
LCC,2.3,2.6,0.13,13
HMC,2.33,2.64,0.13,13
CTS,3.0,3.38,0.13,13
BTW,6.67,7.56,0.13,13
BTP,1.5,1.69,0.13,13
VFG,6.15,6.91,0.12,12
VDS,2.36,2.64,0.12,12
VC9,2.96,3.31,0.12,12
VC2,4.33,4.86,0.12,12
V12,1.98,2.21,0.12,12
UIC,3.34,3.75,0.12,12
STT,5.5,6.15,0.12,12
SDU,5.86,6.54,0.12,12
SCC,4.0,4.5,0.12,12
NET,5.36,6.03,0.12,12
KSD,4.3,4.8,0.12,12
KDC,9.43,10.59,0.12,12
HOM,3.59,4.01,0.12,12
GHC,4.4,4.92,0.12,12
DID,4.5,5.05,0.12,12
BST,3.17,3.54,0.12,12
APS,3.17,3.54,0.12,12
VSH,6.46,7.19,0.11,11
UDJ,2.47,2.75,0.11,11
SSI,4.7,5.24,0.11,11
SRB,3.7,4.1,0.11,11
PVE,6.65,7.35,0.11,11
PSB,3.8,4.2,0.11,11
NBC,2.3,2.55,0.11,11
ICI,2.7,3.01,0.11,11
HNM,6.2,6.89,0.11,11
DAG,2.2,2.44,0.11,11
