date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2009-06-11,1244678400,20.858,31.517,18.542,29.658,373900,,,,,,25.767,-3.89,-0.13,-1,,,,,,,,,False,False,False
2009-06-12,1244764800,25.767,25.767,25.767,25.767,4100,,,,,29.658,27.533,1.77,0.07,1,,,,,,,,,False,False,False
2009-06-15,1245024000,27.533,27.533,27.533,27.533,7500,,,,29.658,25.767,25.675,-1.86,-0.07,-1,,,,,,,,,False,False,False
2009-06-16,1245110400,29.433,29.433,25.625,25.675,213200,29.658,-3.98,-0.13,25.767,27.533,24.517,-1.16,-0.05,-1,,,,,,,,,False,False,False
2009-06-17,1245196800,24.517,24.792,24.517,24.517,87200,25.767,-1.25,-0.05,27.533,25.675,22.8,-1.72,-0.07,-1,26.63,,,,,,,,False,False,False
2009-06-18,1245283200,22.942,23.175,22.8,22.8,48500,27.533,-4.73,-0.17,25.675,24.517,21.275,-1.53,-0.07,-1,25.26,,,,,,,,False,False,False
2009-06-19,1245369600,21.317,24.1,21.225,21.275,116200,25.675,-4.4,-0.17,24.517,22.8,20.117,-1.16,-0.05,-1,24.36,,,,,,,,False,False,False
2009-06-22,1245628800,20.117,21.6,20.117,20.117,23400,24.517,-4.4,-0.18,22.8,21.275,18.958,-1.16,-0.06,-1,22.88,,,,,,,,False,False,False
2009-06-23,1245715200,18.958,18.958,18.958,18.958,2400,22.8,-3.84,-0.17,21.275,20.117,17.892,-1.07,-0.06,-1,21.53,,,,,,,,False,False,False
2009-06-24,1245801600,17.658,19.65,17.658,17.892,98700,21.275,-3.38,-0.16,20.117,18.958,16.542,-1.35,-0.08,-1,20.21,23.42,,,,,,,False,False,False
2009-06-25,1245888000,18.075,18.442,16.542,16.542,42300,20.117,-3.57,-0.18,18.958,17.892,15.8,-0.74,-0.04,-1,18.96,22.11,,,,,,,False,False,False
2009-06-26,1245974400,15.85,17.15,15.8,15.8,60800,18.958,-3.16,-0.17,17.892,16.542,14.783,-1.02,-0.06,-1,17.86,21.11,,,,,,,False,False,False
2009-06-29,1246233600,15.058,15.058,14.783,14.783,38200,17.892,-3.11,-0.17,16.542,15.8,13.808,-0.97,-0.07,-1,16.8,19.84,,,,,,,False,False,False
2009-06-30,1246320000,14.0,14.0,13.808,13.808,28600,16.542,-2.73,-0.17,15.8,14.783,12.933,-0.88,-0.06,-1,15.76,18.65,,,,,,,False,False,False
2009-07-01,1246406400,12.933,12.933,12.933,12.933,400,15.8,-2.87,-0.18,14.783,13.808,12.842,-0.09,-0.01,-1,14.77,17.49,,,,,,,False,False,False
2009-07-02,1246492800,12.05,13.442,12.05,12.842,63900,14.783,-1.94,-0.13,13.808,12.933,13.208,0.37,0.03,1,14.03,16.5,,,,,,,False,False,False
2009-07-03,1246579200,11.542,13.208,11.542,13.208,68700,13.808,-0.6,-0.04,12.933,12.842,13.3,0.09,0.01,1,13.51,15.69,,,,,,,False,False,False
2009-07-06,1246838400,13.3,13.3,13.3,13.3,9500,12.933,0.37,0.03,12.842,13.208,14.225,0.92,0.07,1,13.22,15.01,,,,,,,False,False,False
2009-07-07,1246924800,14.225,14.225,14.225,14.225,200,12.842,1.38,0.11,13.208,13.3,15.2,0.97,0.07,1,13.3,14.53,,,,,,,False,False,False
2009-07-08,1247011200,15.2,15.2,15.2,15.2,21800,13.208,1.99,0.15,13.3,14.225,16.225,1.03,0.07,1,13.76,14.26,18.84,,,,,,False,False,False
2009-07-09,1247097600,16.225,16.225,15.25,16.225,83600,13.3,2.93,0.22,14.225,15.2,15.525,-0.7,-0.04,-1,14.43,14.23,18.17,,,,,,False,False,False
2009-07-10,1247184000,17.333,17.333,15.292,15.525,87000,14.225,1.3,0.09,15.2,16.225,14.833,-0.69,-0.04,-1,14.9,14.2,17.66,,,,,,False,False,False
2009-07-13,1247443200,16.683,16.683,14.833,14.833,14900,15.2,-0.37,-0.02,16.225,15.525,15.058,0.22,0.01,1,15.2,14.21,17.02,,,,,,False,False,False
2009-07-14,1247529600,15.758,15.758,14.55,15.058,34100,16.225,-1.17,-0.07,15.525,14.833,15.85,0.79,0.05,1,15.37,14.33,16.49,,,,,,False,False,False
2009-07-15,1247616000,15.708,15.85,15.292,15.85,18300,15.525,0.32,0.02,14.833,15.058,16.317,0.47,0.03,1,15.5,14.63,16.06,,,,,,False,False,False
2009-07-16,1247702400,16.733,16.733,15.992,16.317,31100,14.833,1.48,0.1,15.058,15.85,15.667,-0.65,-0.04,-1,15.52,14.97,15.73,,,,,,False,False,False
2009-07-17,1247788800,16.917,16.917,15.667,15.667,7400,15.058,0.61,0.04,15.85,16.317,14.833,-0.83,-0.05,-1,15.54,15.22,15.45,,,,,,False,False,False
2009-07-20,1248048000,14.925,14.925,14.833,14.833,600,15.85,-1.02,-0.06,16.317,15.667,14.6,-0.23,-0.02,-1,15.54,15.37,15.19,,,,,,False,False,False
2009-07-21,1248134400,14.458,15.017,13.95,14.6,25900,16.317,-1.72,-0.11,15.667,14.833,14.833,0.23,0.02,1,15.45,15.41,14.97,,,,,,False,False,False
2009-07-22,1248220800,15.292,15.292,14.642,14.833,6700,15.667,-0.83,-0.05,14.833,14.6,15.383,0.55,0.04,1,15.25,15.37,14.82,,,,,,False,False,False
2009-07-23,1248307200,14.367,15.483,13.858,15.383,19300,14.833,0.55,0.04,14.6,14.833,15.708,0.33,0.02,1,15.06,15.29,14.76,,,,,,False,False,False
2009-07-24,1248393600,15.525,15.708,15.525,15.708,20600,14.6,1.11,0.08,14.833,15.383,16.733,1.03,0.07,1,15.07,15.31,14.76,,,,,,False,False,False
2009-07-27,1248652800,16.733,16.733,16.175,16.733,73600,14.833,1.9,0.13,15.383,15.708,16.917,0.18,0.01,1,15.45,15.5,14.85,,,,,,False,False,False
2009-07-28,1248739200,17.658,17.7,16.225,16.917,30800,15.383,1.53,0.1,15.708,16.733,16.683,-0.23,-0.01,-1,15.91,15.68,15.01,,,,,,False,False,False
2009-07-29,1248825600,17.658,17.658,16.317,16.683,58700,15.708,0.97,0.06,16.733,16.917,17.608,0.93,0.06,1,16.28,15.77,15.2,,,,,,False,False,False
2009-07-30,1248912000,16.592,17.608,16.225,17.608,60400,16.733,0.88,0.05,16.917,16.683,18.025,0.42,0.02,1,16.73,15.9,15.44,,,,,,False,False,False
