symbol,first,last,change,change_percentage
ARM,16.38,45.84,1.8,180
POM,5.4,12.3,1.28,128
HAN,9.93,21.2,1.13,113
CVT,24.81,52.59,1.12,112
CT6,3.5,6.3,0.8,80
SKN,3.27,5.77,0.76,76
RAT,7.41,12.66,0.71,71
PCM,5.18,8.76,0.69,69
NSH,1.9,3.2,0.68,68
PET,8.42,14.05,0.67,67
VE4,5.7,9.4,0.65,65
GVT,34.78,54.26,0.56,56
HKP,3.86,5.99,0.55,55
L45,1.3,2.0,0.54,54
PVM,11.56,17.65,0.53,53
TVB,5.17,7.73,0.5,50
HTR,4.85,7.28,0.5,50
HPI,16.0,24.0,0.5,50
HLA,0.2,0.3,0.5,50
NBW,17.98,26.75,0.49,49
MKV,17.4,26.0,0.49,49
HTN,11.56,17.18,0.49,49
AFX,8.5,12.6,0.48,48
TCM,18.22,26.61,0.46,46
TLH,3.67,5.31,0.45,45
SIP,77.56,110.57,0.43,43
DDM,0.7,1.0,0.43,43
TKC,2.07,2.93,0.42,42
SGC,68.12,96.75,0.42,42
DGW,14.84,21.08,0.42,42
SDV,17.77,25.05,0.41,41
NKG,5.53,7.79,0.41,41
ILB,15.55,21.7,0.4,40
POS,8.54,11.85,0.39,39
PSD,8.08,11.06,0.37,37
NTC,137.91,189.13,0.37,37
OCH,7.4,10.1,0.36,36
G36,8.55,11.67,0.36,36
LHG,21.69,29.27,0.35,35
BQB,4.0,5.4,0.35,35
BNA,9.28,12.51,0.35,35
HNG,11.0,14.7,0.34,34
VES,1.2,1.6,0.33,33
NHA,7.34,9.71,0.32,32
HLB,95.35,125.56,0.32,32
VGS,6.61,8.68,0.31,31
TRS,30.44,40.0,0.31,31
TLP,6.97,9.11,0.31,31
TA6,5.26,6.87,0.31,31
SDN,16.68,21.82,0.31,31
BSH,14.63,19.22,0.31,31
ABC,13.0,17.0,0.31,31
SGP,8.01,10.45,0.3,30
HBC,8.72,11.34,0.3,30
CNT,7.1,9.2,0.3,30
CCA,6.61,8.57,0.3,30
BII,1.0,1.3,0.3,30
L63,8.9,11.5,0.29,29
HDG,15.27,19.65,0.29,29
DXP,11.3,14.54,0.29,29
CRE,7.08,9.12,0.29,29
BVG,1.4,1.8,0.29,29
A32,19.11,24.66,0.29,29
THD,17.3,22.2,0.28,28
SID,10.1,12.9,0.28,28
LSS,5.73,7.34,0.28,28
GIL,21.32,27.23,0.28,28
CMV,7.79,9.98,0.28,28
BAL,6.0,7.7,0.28,28
ASM,6.02,7.71,0.28,28
VW3,5.98,7.62,0.27,27
SPV,10.23,13.02,0.27,27
PVP,6.84,8.68,0.27,27
GVR,13.99,17.83,0.27,27
D2D,39.1,49.49,0.27,27
CBI,4.1,5.2,0.27,27
TV1,8.7,11.0,0.26,26
PWA,9.35,11.8,0.26,26
HAH,8.55,10.77,0.26,26
BWE,22.39,28.28,0.26,26
ANT,7.7,9.7,0.26,26
AGR,4.42,5.56,0.26,26
VST,0.4,0.5,0.25,25
VC6,5.38,6.72,0.25,25
PXS,5.26,6.55,0.25,25
PSG,0.4,0.5,0.25,25
HVA,3.6,4.5,0.25,25
EFI,1.6,2.0,0.25,25
DHC,28.71,36.02,0.25,25
C4G,4.58,5.74,0.25,25
AMS,7.27,9.09,0.25,25
ABS,9.8,12.29,0.25,25
TSJ,24.17,30.09,0.24,24
TPH,8.25,10.25,0.24,24
SZC,22.25,27.59,0.24,24
CIA,9.77,12.09,0.24,24
TVN,6.2,7.6,0.23,23
TSD,5.2,6.4,0.23,23
SBT,13.74,16.87,0.23,23
PIT,4.2,5.18,0.23,23
MCH,70.98,87.62,0.23,23
DTD,14.97,18.36,0.23,23
CLH,12.65,15.58,0.23,23
UPH,9.0,11.0,0.22,22
SMC,9.47,11.58,0.22,22
SDG,16.43,20.1,0.22,22
SBL,9.4,11.5,0.22,22
NTW,16.41,20.1,0.22,22
ICI,2.7,3.3,0.22,22
HLD,21.29,26.01,0.22,22
BT6,0.9,1.1,0.22,22
VIP,5.47,6.6,0.21,21
UPC,14.48,17.5,0.21,21
TIP,21.72,26.28,0.21,21
PVD,8.14,9.81,0.21,21
NTL,14.63,17.69,0.21,21
GMD,21.93,26.45,0.21,21
CTT,8.54,10.33,0.21,21
APC,19.15,23.1,0.21,21
VXB,4.4,5.3,0.2,20
VOS,1.42,1.7,0.2,20
TVA,10.27,12.36,0.2,20
TID,12.77,15.36,0.2,20
SCR,5.5,6.61,0.2,20
QNC,4.4,5.3,0.2,20
PGV,10.53,12.67,0.2,20
GND,18.29,21.87,0.2,20
GAS,65.78,78.8,0.2,20
EVG,3.71,4.45,0.2,20
DTK,8.3,9.92,0.2,20
CTS,5.12,6.12,0.2,20
CRC,12.79,15.37,0.2,20
B82,0.5,0.6,0.2,20
APP,3.0,3.6,0.2,20
APH,45.55,54.88,0.2,20
ADC,8.51,10.2,0.2,20
VTK,12.26,14.55,0.19,19
VOC,15.07,17.9,0.19,19
VND,3.75,4.48,0.19,19
TNC,23.77,28.35,0.19,19
TMS,19.75,23.45,0.19,19
SCL,4.82,5.75,0.19,19
PVS,11.53,13.71,0.19,19
PHP,11.41,13.53,0.19,19
HAX,9.94,11.86,0.19,19
FMC,26.47,31.57,0.19,19
APS,2.51,2.98,0.19,19
VIX,6.05,7.11,0.18,18
VGR,21.77,25.61,0.18,18
TPB,12.62,14.89,0.18,18
TOT,4.26,5.04,0.18,18
TDM,21.41,25.37,0.18,18
LTC,3.4,4.0,0.18,18
L12,3.31,3.9,0.18,18
ICF,1.7,2.0,0.18,18
HCT,8.2,9.69,0.18,18
FCN,9.47,11.15,0.18,18
DXG,10.22,12.09,0.18,18
DHA,30.02,35.54,0.18,18
CTR,29.19,34.47,0.18,18
CI5,2.8,3.3,0.18,18
BRR,10.79,12.72,0.18,18
VNP,6.3,7.4,0.17,17
SJG,4.68,5.46,0.17,17
SCC,1.8,2.1,0.17,17
SBS,1.2,1.4,0.17,17
REE,35.2,41.17,0.17,17
PVC,4.94,5.79,0.17,17
PLC,17.98,21.05,0.17,17
PDC,3.0,3.5,0.17,17
PAS,10.32,12.11,0.17,17
KSB,20.82,24.36,0.17,17
IPA,5.88,6.88,0.17,17
IJC,9.53,11.14,0.17,17
ANV,17.17,20.13,0.17,17
VSC,20.5,23.74,0.16,16
TNG,9.18,10.66,0.16,16
PSN,7.61,8.85,0.16,16
PC1,13.38,15.52,0.16,16
MSH,18.8,21.8,0.16,16
LCG,7.12,8.26,0.16,16
HVT,25.47,29.46,0.16,16
HPG,17.03,19.75,0.16,16
HNF,19.3,22.3,0.16,16
DIG,12.29,14.27,0.16,16
BLI,5.99,6.94,0.16,16
VGC,20.78,23.94,0.15,15
VAF,8.42,9.65,0.15,15
TTC,9.71,11.15,0.15,15
TCW,18.83,21.74,0.15,15
STK,14.49,16.68,0.15,15
SHS,4.67,5.39,0.15,15
SBV,8.04,9.24,0.15,15
LGL,4.48,5.17,0.15,15
HTC,15.46,17.73,0.15,15
HDC,14.53,16.64,0.15,15
GTS,6.86,7.91,0.15,15
CKD,14.64,16.83,0.15,15
BMI,20.12,23.12,0.15,15
BKH,25.09,28.89,0.15,15
ACV,62.6,72.3,0.15,15
AAA,9.72,11.22,0.15,15
VPC,0.7,0.8,0.14,14
VNA,2.9,3.3,0.14,14
VLC,25.51,29.06,0.14,14
VEA,33.65,38.23,0.14,14
VC1,8.1,9.2,0.14,14
TVS,9.34,10.67,0.14,14
THB,7.82,8.91,0.14,14
TDP,22.1,25.19,0.14,14
SLS,48.42,55.17,0.14,14
SD9,5.9,6.7,0.14,14
SD5,4.89,5.56,0.14,14
SD1,0.7,0.8,0.14,14
SBD,7.77,8.85,0.14,14
PGS,13.05,14.94,0.14,14
PDB,6.23,7.08,0.14,14
MTH,13.3,15.22,0.14,14
HDB,12.3,14.08,0.14,14
HCM,15.08,17.22,0.14,14
