symbol,first,last,change,change_percentage
S27,3.1,4.5,0.45,45
NTB,0.7,0.9,0.29,29
SD8,0.8,1.0,0.25,25
NDC,17.17,21.36,0.24,24
QNC,5.6,6.9,0.23,23
CAN,23.54,28.48,0.21,21
BSC,14.02,16.91,0.21,21
VCM,7.54,9.08,0.2,20
NAV,5.15,6.2,0.2,20
BED,15.41,18.45,0.2,20
GDW,9.79,11.42,0.17,17
VNF,22.46,25.62,0.14,14
STL,2.9,3.3,0.14,14
POV,4.27,4.87,0.14,14
HLA,0.7,0.8,0.14,14
VEF,18.8,21.2,0.13,13
HLC,3.98,4.5,0.13,13
KVC,9.53,10.7,0.12,12
BHT,3.78,4.25,0.12,12
TTF,29.4,32.7,0.11,11
HU1,4.45,4.96,0.11,11
HTL,59.0,65.65,0.11,11
AMD,8.38,9.33,0.11,11
VTX,11.13,12.19,0.1,10
MCC,8.13,8.93,0.1,10
HDA,4.41,4.84,0.1,10
GTT,1.0,1.1,0.1,10
VTB,6.29,6.86,0.09,9
TSC,12.58,13.66,0.09,9
SWC,6.83,7.44,0.09,9
PTS,2.44,2.66,0.09,9
MEC,5.0,5.46,0.09,9
HJS,8.62,9.39,0.09,9
DC2,3.73,4.06,0.09,9
CTA,3.4,3.7,0.09,9
VNE,9.29,10.07,0.08,8
SEB,12.03,12.95,0.08,8
RDP,10.95,11.82,0.08,8
LBM,7.77,8.38,0.08,8
L43,5.0,5.4,0.08,8
HRC,31.12,33.52,0.08,8
FDC,20.8,22.4,0.08,8
BVG,1.2,1.3,0.08,8
AAA,6.65,7.18,0.08,8
VTJ,5.9,6.33,0.07,7
TV1,11.79,12.63,0.07,7
SKG,25.16,26.9,0.07,7
SCD,37.93,40.58,0.07,7
KTL,9.56,10.22,0.07,7
KAC,6.05,6.45,0.07,7
CNT,1.5,1.6,0.07,7
BBC,48.45,51.62,0.07,7
ARM,16.84,18.05,0.07,7
VKC,8.22,8.75,0.06,6
TTB,7.29,7.74,0.06,6
TBX,9.0,9.5,0.06,6
SVT,7.91,8.36,0.06,6
SDC,6.25,6.6,0.06,6
SD4,9.04,9.56,0.06,6
PVR,3.3,3.5,0.06,6
L44,3.5,3.7,0.06,6
KHA,21.15,22.46,0.06,6
HAD,13.62,14.38,0.06,6
VPS,7.97,8.39,0.05,5
VNP,4.3,4.5,0.05,5
VNC,21.79,22.93,0.05,5
THG,9.6,10.07,0.05,5
SFG,7.64,8.0,0.05,5
RIC,10.7,11.2,0.05,5
NTL,7.35,7.71,0.05,5
KCB,4.3,4.5,0.05,5
DTL,8.5,8.9,0.05,5
BCC,8.57,8.96,0.05,5
AGM,6.51,6.86,0.05,5
VNT,26.09,27.12,0.04,4
TLG,26.09,27.16,0.04,4
SRB,2.5,2.6,0.04,4
SPM,13.94,14.49,0.04,4
SPI,2.4,2.5,0.04,4
SDD,2.4,2.5,0.04,4
SCR,5.63,5.83,0.04,4
SAM,5.08,5.26,0.04,4
S99,3.92,4.08,0.04,4
S74,6.76,7.04,0.04,4
PNC,11.63,12.13,0.04,4
PGI,9.3,9.64,0.04,4
ONE,4.38,4.54,0.04,4
NHC,15.33,15.96,0.04,4
LIX,23.69,24.71,0.04,4
IDJ,0.92,0.96,0.04,4
HBC,5.95,6.19,0.04,4
HAT,35.52,36.83,0.04,4
GMC,8.52,8.85,0.04,4
EMC,9.68,10.11,0.04,4
DXP,15.38,16.05,0.04,4
DHC,8.27,8.59,0.04,4
D2D,7.33,7.59,0.04,4
CLC,14.24,14.84,0.04,4
CCL,1.85,1.92,0.04,4
ALV,4.49,4.67,0.04,4
VSA,12.56,12.91,0.03,3
TVC,11.13,11.51,0.03,3
STT,3.7,3.8,0.03,3
SSM,10.63,10.95,0.03,3
SJ1,7.06,7.26,0.03,3
PXS,8.29,8.55,0.03,3
PTT,3.47,3.56,0.03,3
PJS,8.64,8.93,0.03,3
LGC,19.14,19.75,0.03,3
KTT,3.0,3.1,0.03,3
ICF,3.7,3.8,0.03,3
HTV,8.71,9.0,0.03,3
HHS,7.43,7.64,0.03,3
HHC,19.14,19.67,0.03,3
EID,7.59,7.81,0.03,3
EIB,9.08,9.33,0.03,3
DNP,5.94,6.12,0.03,3
DHT,8.27,8.49,0.03,3
DBC,5.8,5.98,0.03,3
CYC,3.3,3.4,0.03,3
CSC,4.71,4.83,0.03,3
CMV,7.75,8.0,0.03,3
CDC,3.09,3.18,0.03,3
ADC,8.58,8.84,0.03,3
VRC,4.77,4.85,0.02,2
TV4,6.2,6.34,0.02,2
TV2,3.0,3.07,0.02,2
TRA,38.07,38.76,0.02,2
TNA,5.25,5.38,0.02,2
TMP,15.0,15.26,0.02,2
TJC,7.5,7.64,0.02,2
SVC,12.31,12.56,0.02,2
SII,26.9,27.5,0.02,2
REE,14.0,14.29,0.02,2
PTI,16.52,16.89,0.02,2
PPI,4.4,4.5,0.02,2
PHP,15.44,15.74,0.02,2
PHH,5.9,6.0,0.02,2
PET,6.35,6.45,0.02,2
PDB,11.32,11.49,0.02,2
MBG,11.26,11.47,0.02,2
LDG,4.43,4.52,0.02,2
ITQ,4.43,4.52,0.02,2
INN,17.07,17.45,0.02,2
ICG,3.97,4.04,0.02,2
HLG,4.4,4.5,0.02,2
HCM,7.44,7.61,0.02,2
HAR,3.64,3.73,0.02,2
GLT,11.78,12.04,0.02,2
FCM,3.28,3.33,0.02,2
DHM,5.33,5.42,0.02,2
DCL,8.43,8.57,0.02,2
VHL,15.3,15.46,0.01,1
VGP,13.46,13.61,0.01,1
VE2,8.27,8.34,0.01,1
VCS,13.5,13.6,0.01,1
VC9,6.17,6.24,0.01,1
VC3,7.09,7.15,0.01,1
TVS,5.56,5.6,0.01,1
TTC,7.37,7.48,0.01,1
TRS,26.54,26.75,0.01,1
TIE,10.14,10.23,0.01,1
TEG,7.97,8.03,0.01,1
TDN,2.23,2.25,0.01,1
STP,3.41,3.45,0.01,1
STK,14.17,14.27,0.01,1
ST8,5.82,5.88,0.01,1
SRF,6.17,6.21,0.01,1
SJE,13.42,13.52,0.01,1
SD7,9.7,9.8,0.01,1
QBS,7.58,7.67,0.01,1
PJT,4.63,4.68,0.01,1
PDN,18.75,18.89,0.01,1
OPC,10.02,10.14,0.01,1
NLG,11.93,12.09,0.01,1
NCS,27.12,27.48,0.01,1
LCG,3.12,3.16,0.01,1
L18,4.92,4.96,0.01,1
HTI,6.17,6.21,0.01,1
HMH,7.42,7.47,0.01,1
HCC,8.65,8.74,0.01,1
HAH,13.32,13.47,0.01,1
DXG,6.62,6.66,0.01,1
DST,16.59,16.72,0.01,1
DAG,6.74,6.81,0.01,1
CLL,15.15,15.27,0.01,1
C47,6.82,6.88,0.01,1
BVS,8.41,8.49,0.01,1
BRC,5.0,5.05,0.01,1
BMP,43.03,43.38,0.01,1
BMI,12.86,12.97,0.01,1
BII,10.1,10.2,0.01,1
ACB,5.17,5.2,0.01,1
WSS,7.3,7.3,0.0,0
VTV,8.69,8.69,0.0,0
VTO,3.42,3.42,0.0,0
VTC,4.04,4.04,0.0,0
VST,1.6,1.6,0.0,0
VSC,21.4,21.4,0.0,0
VPH,3.72,3.72,0.0,0
VPC,1.2,1.2,0.0,0
VOS,2.7,2.7,0.0,0
VNH,1.0,1.0,0.0,0
VNA,2.5,2.5,0.0,0
VMD,18.83,18.83,0.0,0
VLG,4.09,4.09,0.0,0
VKP,1.0,1.0,0.0,0
VIX,1.47,1.47,0.0,0
VHH,2.3,2.3,0.0,0
VGS,3.11,3.11,0.0,0
VE9,3.79,3.79,0.0,0
VCR,2.4,2.4,0.0,0
VCA,2.79,2.79,0.0,0
VC2,5.6,5.6,0.0,0
VAT,7.18,7.18,0.0,0
V15,0.7,0.7,0.0,0
TVD,4.79,4.79,0.0,0
TV3,9.06,9.06,0.0,0
TS4,7.2,7.2,0.0,0
TMS,29.02,29.02,0.0,0
TMC,8.52,8.52,0.0,0
TKC,8.0,8.0,0.0,0
TIX,12.33,12.33,0.0,0
THS,2.91,2.91,0.0,0
TDC,3.27,3.27,0.0,0
TCR,5.64,5.64,0.0,0
TCM,14.2,14.26,0.0,0
TC6,3.42,3.42,0.0,0
TBT,1.4,1.4,0.0,0
SMB,9.34,9.34,0.0,0
SJM,2.1,2.1,0.0,0
SJD,8.7,8.7,0.0,0
SHP,10.23,10.23,0.0,0
SHI,4.39,4.39,0.0,0
SHA,4.26,4.26,0.0,0
SED,10.46,10.46,0.0,0
SDV,8.71,8.71,0.0,0
SDK,10.29,10.29,0.0,0
SDJ,1.4,1.4,0.0,0
SD9,8.79,8.79,0.0,0
SD3,8.4,8.4,0.0,0
SD2,5.11,5.11,0.0,0
SCC,4.5,4.5,0.0,0
SBT,15.41,15.41,0.0,0
S55,20.3,20.3,0.0,0
RAL,29.49,29.49,0.0,0
PXT,4.6,4.6,0.0,0
PVI,15.61,15.55,-0.0,0
PV2,2.3,2.3,0.0,0
PTL,1.6,1.6,0.0,0
PPE,15.7,15.7,0.0,0
PJC,6.79,6.79,0.0,0
PGT,4.4,4.4,0.0,0
PGD,23.08,23.14,0.0,0
PFL,1.1,1.1,0.0,0
PCG,4.85,4.85,0.0,0
ORS,2.2,2.2,0.0,0
OGC,4.0,4.0,0.0,0
NVB,4.79,4.79,0.0,0
NTW,17.35,17.35,0.0,0
NT2,12.46,12.46,0.0,0
NGC,6.06,6.06,0.0,0
NFC,5.95,5.95,0.0,0
MTG,1.9,1.9,0.0,0
MHL,4.21,4.21,0.0,0
MCG,3.5,3.5,0.0,0
MBB,4.74,4.74,0.0,0
MAS,76.48,76.48,0.0,0
LUT,2.7,2.7,0.0,0
LM8,16.79,16.85,0.0,0
LIG,6.79,6.79,0.0,0
LGL,3.85,3.85,0.0,0
LCM,1.9,1.9,0.0,0
L10,9.94,9.94,0.0,0
KSH,4.2,4.2,0.0,0
KHL,1.6,1.6,0.0,0
ITS,3.1,3.1,0.0,0
ISH,6.43,6.43,0.0,0
IJC,3.68,3.68,0.0,0
HVT,8.2,8.2,0.0,0
HVA,5.1,5.1,0.0,0
HTC,9.08,9.08,0.0,0
HT1,14.82,14.82,0.0,0
HGM,22.64,22.64,0.0,0
HAX,3.64,3.64,0.0,0
HAP,3.13,3.13,0.0,0
HAI,4.5,4.5,0.0,0
GMD,16.5,16.45,-0.0,0
GIL,11.65,11.65,0.0,0
GHC,9.4,9.36,-0.0,0
GGG,1.2,1.2,0.0,0
GEX,8.62,8.62,0.0,0
GDT,12.81,12.77,-0.0,0
FPT,13.39,13.45,0.0,0
FID,9.44,9.44,0.0,0
EBS,3.93,3.93,0.0,0
DZM,2.92,2.92,0.0,0
DVP,34.25,34.25,0.0,0
DHA,10.53,10.53,0.0,0
DDN,8.46,8.46,0.0,0
DDM,1.3,1.3,0.0,0
DCS,3.2,3.2,0.0,0
DCM,7.65,7.65,0.0,0
DBM,17.98,17.98,0.0,0
DAT,25.73,25.85,0.0,0
CVN,1.28,1.28,0.0,0
CTN,2.0,2.0,0.0,0
CTC,7.32,7.32,0.0,0
CSV,11.35,11.35,0.0,0
CSM,12.85,12.85,0.0,0
CMX,2.68,2.68,0.0,0
CMT,14.8,14.8,0.0,0
CMS,6.77,6.77,0.0,0
CII,19.89,19.8,-0.0,0
CIG,2.2,2.2,0.0,0
CHP,10.64,10.59,-0.0,0
CDO,17.91,17.97,0.0,0
CAV,18.5,18.5,0.0,0
CAP,8.85,8.81,-0.0,0
BXH,11.46,11.46,0.0,0
BTW,11.27,11.27,0.0,0
BTP,5.82,5.82,0.0,0
BSI,5.56,5.56,0.0,0
BCG,10.12,10.07,-0.0,0
API,4.33,4.33,0.0,0
AME,2.85,2.85,0.0,0
ADP,5.22,5.22,0.0,0
ACM,3.58,3.58,0.0,0
ABT,29.4,29.52,0.0,0
WCS,87.62,87.04,-0.01,-1
VTH,8.02,7.97,-0.01,-1
VSH,12.15,12.07,-0.01,-1
VNR,11.83,11.71,-0.01,-1
VNM,53.24,52.8,-0.01,-1
VND,1.75,1.73,-0.01,-1
VLA,4.29,4.25,-0.01,-1
VIT,5.81,5.75,-0.01,-1
VIP,4.95,4.89,-0.01,-1
VE8,7.37,7.29,-0.01,-1
VCG,6.85,6.78,-0.01,-1
VCF,81.96,80.82,-0.01,-1
UNI,9.17,9.07,-0.01,-1
UIC,11.04,10.93,-0.01,-1
TVB,2.76,2.73,-0.01,-1
TL4,5.42,5.36,-0.01,-1
TFC,14.36,14.26,-0.01,-1
TCT,38.2,37.82,-0.01,-1
TBC,14.58,14.41,-0.01,-1
SSI,8.35,8.3,-0.01,-1
SJS,17.7,17.55,-0.01,-1
SHN,11.34,11.25,-0.01,-1
SGN,26.39,26.04,-0.01,-1
SGD,5.41,5.36,-0.01,-1
SD6,10.04,9.89,-0.01,-1
SBA,5.45,5.39,-0.01,-1
PPS,4.72,4.67,-0.01,-1
PNJ,13.52,13.36,-0.01,-1
PMB,5.43,5.39,-0.01,-1
PLC,22.4,22.11,-0.01,-1
PGS,9.87,9.75,-0.01,-1
PGC,5.8,5.74,-0.01,-1
PCT,8.3,8.22,-0.01,-1
PCE,6.4,6.31,-0.01,-1
PBP,7.2,7.11,-0.01,-1
PAN,17.61,17.44,-0.01,-1
PAC,13.48,13.3,-0.01,-1
NSC,62.43,62.09,-0.01,-1
NHP,12.15,12.0,-0.01,-1
NCT,66.71,65.77,-0.01,-1
NBB,13.08,12.95,-0.01,-1
MDG,4.05,3.99,-0.01,-1
MCP,8.12,8.04,-0.01,-1
MAC,6.57,6.5,-0.01,-1
LSS,6.59,6.52,-0.01,-1
L61,9.01,8.92,-0.01,-1
L14,4.4,4.34,-0.01,-1
KKC,4.39,4.33,-0.01,-1
KHP,5.31,5.26,-0.01,-1
HEV,7.03,6.98,-0.01,-1
GSP,7.19,7.14,-0.01,-1
GSM,8.31,8.22,-0.01,-1
FCN,11.63,11.57,-0.01,-1
DSN,33.12,32.91,-0.01,-1
DPR,14.5,14.32,-0.01,-1
DMC,23.89,23.7,-0.01,-1
DL1,5.35,5.31,-0.01,-1
DGW,5.69,5.65,-0.01,-1
DBT,8.82,8.72,-0.01,-1
CTG,12.21,12.14,-0.01,-1
CMI,7.1,7.0,-0.01,-1
CMG,6.72,6.63,-0.01,-1
CKD,4.67,4.62,-0.01,-1
BTS,7.24,7.16,-0.01,-1
ASM,8.85,8.75,-0.01,-1
AAM,6.06,6.0,-0.01,-1
VNS,21.67,21.31,-0.02,-2
VNG,12.75,12.46,-0.02,-2
VIC,26.09,25.66,-0.02,-2
VHG,5.4,5.3,-0.02,-2
VHC,9.92,9.76,-0.02,-2
VFG,16.24,15.94,-0.02,-2
VE3,8.66,8.52,-0.02,-2
VC7,5.67,5.58,-0.02,-2
TTZ,4.87,4.78,-0.02,-2
TPP,7.95,7.77,-0.02,-2
TNT,25.6,25.2,-0.02,-2
TMT,39.77,39.13,-0.02,-2
TCL,8.97,8.75,-0.02,-2
TBD,13.2,13.0,-0.02,-2
SZL,12.42,12.18,-0.02,-2
SMA,3.57,3.51,-0.02,-2
SAS,21.48,21.06,-0.02,-2
PXI,5.2,5.1,-0.02,-2
PSP,7.4,7.25,-0.02,-2
PDR,3.74,3.68,-0.02,-2
PCN,3.64,3.55,-0.02,-2
NTP,18.26,17.89,-0.02,-2
NKG,3.29,3.21,-0.02,-2
NAF,21.22,20.78,-0.02,-2
MWG,8.52,8.35,-0.02,-2
LHC,8.76,8.58,-0.02,-2
KSD,4.5,4.4,-0.02,-2
IVS,15.35,15.08,-0.02,-2
ITC,4.97,4.85,-0.02,-2
IMP,18.59,18.2,-0.02,-2
