symbol,first,last,change,change_percentage
BBT,3.2,15.7,3.91,391
CEN,11.27,23.55,1.09,109
IPA,3.75,7.5,1.0,100
VIH,9.65,18.34,0.9,90
DAT,7.17,13.51,0.88,88
HBH,1.8,3.2,0.78,78
VLW,6.15,10.62,0.73,73
HSI,1.5,2.6,0.73,73
QSP,4.3,7.35,0.71,71
VET,26.76,43.2,0.61,61
HCD,7.64,11.79,0.54,54
DNH,8.43,12.95,0.54,54
HAV,2.1,3.2,0.52,52
SRB,0.8,1.2,0.5,50
AVF,0.4,0.6,0.5,50
NS2,20.25,30.27,0.49,49
DTT,10.18,15.08,0.48,48
LBE,5.56,8.1,0.46,46
TBT,1.6,2.3,0.44,44
QPH,13.1,18.34,0.4,40
KTL,14.39,20.06,0.39,39
RCC,6.12,8.45,0.38,38
VDN,6.46,8.87,0.37,37
TPH,5.1,6.88,0.35,35
RIC,6.0,8.08,0.35,35
PVY,1.7,2.3,0.35,35
TLD,9.69,12.94,0.34,34
CTT,4.63,6.22,0.34,34
VGP,16.84,22.39,0.33,33
SD8,0.3,0.4,0.33,33
NAW,6.6,8.8,0.33,33
CIG,2.4,3.16,0.32,32
VGL,6.47,8.46,0.31,31
SMT,19.61,25.73,0.31,31
HNG,7.82,10.2,0.3,30
SDP,1.7,2.2,0.29,29
MGG,20.78,26.82,0.29,29
L45,2.1,2.7,0.29,29
BII,0.7,0.9,0.29,29
L61,7.4,9.5,0.28,28
HKT,1.8,2.3,0.28,28
VCW,22.7,28.81,0.27,27
NTW,14.62,18.59,0.27,27
HEC,16.55,21.05,0.27,27
SJF,16.42,20.67,0.26,26
PDV,4.22,5.3,0.26,26
LGC,19.24,24.21,0.26,26
VNH,0.8,1.0,0.25,25
SGC,55.74,69.44,0.25,25
PRO,4.0,5.0,0.25,25
KCE,10.27,12.8,0.25,25
HKP,5.7,7.15,0.25,25
TA9,6.58,8.14,0.24,24
PTI,17.16,21.3,0.24,24
LGL,4.86,6.01,0.24,24
INC,4.05,5.04,0.24,24
SEB,20.48,25.26,0.23,23
SCS,63.99,78.61,0.23,23
ICF,1.8,2.22,0.23,23
VC1,11.89,14.53,0.22,22
TJC,5.95,7.28,0.22,22
TSB,6.77,8.16,0.21,21
MDC,3.13,3.78,0.21,21
ITQ,2.75,3.33,0.21,21
HNF,31.15,37.6,0.21,21
VTA,6.5,7.8,0.2,20
MKV,12.9,15.5,0.2,20
MKP,51.24,61.49,0.2,20
HTE,5.8,6.95,0.2,20
ECI,7.71,9.24,0.2,20
DPC,12.89,15.46,0.2,20
DCT,1.0,1.2,0.2,20
DC2,5.07,6.08,0.2,20
VXB,12.12,14.45,0.19,19
TVP,6.32,7.49,0.19,19
TNI,6.57,7.8,0.19,19
NVT,4.25,5.05,0.19,19
DTD,6.4,7.64,0.19,19
DRC,15.41,18.28,0.19,19
DNA,11.08,13.24,0.19,19
BPC,12.94,15.44,0.19,19
TTB,17.73,21.0,0.18,18
TDG,7.94,9.34,0.18,18
SFN,21.79,25.67,0.18,18
