symbol,first,last,change,change_percentage
DDM,0.9,2.2,1.44,144
DST,4.05,9.26,1.29,129
VQC,2.32,4.53,0.95,95
SDJ,1.2,2.3,0.92,92
TKC,3.74,6.7,0.79,79
VE9,3.55,6.2,0.75,75
NHA,1.23,1.77,0.44,44
DNP,3.19,4.56,0.43,43
TMX,5.26,7.48,0.42,42
TNT,1.78,2.47,0.39,39
SEB,7.8,10.67,0.37,37
VDT,3.35,4.57,0.36,36
VIN,4.22,5.7,0.35,35
STS,8.0,10.5,0.31,31
PTH,3.07,4.03,0.31,31
KSQ,5.9,7.7,0.31,31
MWG,7.83,10.04,0.28,28
ECI,8.33,10.63,0.28,28
QHD,7.32,9.32,0.27,27
PJS,9.4,11.98,0.27,27
VAT,5.86,7.34,0.25,25
MAC,5.55,6.87,0.24,24
STG,5.4,6.52,0.21,21
GIL,7.42,8.96,0.21,21
VCM,5.59,6.69,0.2,20
LGC,17.97,21.5,0.2,20
TYA,3.59,4.26,0.19,19
QPH,3.0,3.58,0.19,19
PMS,4.0,4.74,0.19,19
LBE,4.45,5.3,0.19,19
HOT,17.26,20.62,0.19,19
WSB,17.33,20.49,0.18,18
VNR,11.84,13.94,0.18,18
VNI,3.4,4.0,0.18,18
SJ1,5.37,6.36,0.18,18
SCI,3.86,4.54,0.18,18
PSL,3.13,3.7,0.18,18
GTA,7.5,8.88,0.18,18
DTC,4.65,5.49,0.18,18
SBT,6.67,7.83,0.17,17
PRC,6.6,7.66,0.16,16
PNC,8.95,10.37,0.16,16
NT2,7.19,8.34,0.16,16
HOM,6.74,7.84,0.16,16
HCT,7.98,9.29,0.16,16
VMC,3.52,4.05,0.15,15
THB,11.5,13.18,0.15,15
TV3,5.13,5.85,0.14,14
TCR,5.36,6.12,0.14,14
D11,6.51,7.43,0.14,14
VCB,14.74,16.68,0.13,13
VC7,2.9,3.29,0.13,13
V21,3.54,4.0,0.13,13
STC,9.22,10.4,0.13,13
PSC,4.09,4.63,0.13,13
HDG,7.66,8.69,0.13,13
VLA,4.0,4.47,0.12,12
VCC,6.72,7.51,0.12,12
SDV,9.85,10.99,0.12,12
BII,11.46,12.82,0.12,12
VXB,10.43,11.53,0.11,11
VNT,21.75,24.05,0.11,11
TXM,6.89,7.66,0.11,11
TSB,7.06,7.83,0.11,11
SJD,8.78,9.77,0.11,11
SGT,3.65,4.06,0.11,11
PTC,2.47,2.75,0.11,11
LM3,2.7,3.0,0.11,11
IN4,10.6,11.78,0.11,11
HTL,8.26,9.15,0.11,11
VCR,3.0,3.3,0.1,10
TVG,0.1,0.11,0.1,10
SII,22.0,24.3,0.1,10
SGD,4.82,5.31,0.1,10
LAS,12.62,13.85,0.1,10
KTT,4.0,4.4,0.1,10
ICI,4.6,5.05,0.1,10
DTT,6.67,7.37,0.1,10
THG,3.66,4.0,0.09,9
SSM,8.24,8.95,0.09,9
MPC,16.96,18.55,0.09,9
IVS,9.99,10.85,0.09,9
HT1,8.95,9.73,0.09,9
EIB,9.75,10.67,0.09,9
DPP,5.52,6.03,0.09,9
CI5,4.5,4.92,0.09,9
BSC,4.53,4.94,0.09,9
BCC,8.96,9.74,0.09,9
ARM,11.78,12.84,0.09,9
VNG,12.65,13.63,0.08,8
SCD,20.18,21.86,0.08,8
PTI,10.79,11.66,0.08,8
PPC,10.58,11.42,0.08,8
PGI,5.08,5.49,0.08,8
NDX,3.66,3.94,0.08,8
LKW,5.25,5.65,0.08,8
HGM,28.03,30.21,0.08,8
DTL,8.6,9.3,0.08,8
DHT,6.73,7.25,0.08,8
DDN,5.0,5.39,0.08,8
CMC,5.3,5.7,0.08,8
CHP,6.7,7.23,0.08,8
VTI,6.7,7.2,0.07,7
TTC,5.54,5.93,0.07,7
NET,9.38,10.04,0.07,7
NBB,12.95,13.91,0.07,7
HRC,23.37,24.91,0.07,7
DLR,4.14,4.45,0.07,7
DAE,8.79,9.4,0.07,7
WSS,5.0,5.3,0.06,6
VMD,10.36,10.98,0.06,6
TV1,10.23,10.82,0.06,6
TBC,12.8,13.57,0.06,6
POV,4.33,4.6,0.06,6
NVB,5.11,5.43,0.06,6
MTP,5.88,6.25,0.06,6
KDH,5.71,6.07,0.06,6
HPP,12.47,13.16,0.06,6
HHG,5.44,5.78,0.06,6
HAT,36.51,38.74,0.06,6
BTW,11.86,12.61,0.06,6
BTS,6.06,6.4,0.06,6
WCS,77.66,81.41,0.05,5
VID,2.16,2.27,0.05,5
VFR,17.1,17.9,0.05,5
VCS,4.58,4.79,0.05,5
TBT,4.0,4.2,0.05,5
SAF,12.31,12.96,0.05,5
OPC,9.4,9.9,0.05,5
NSC,49.79,52.08,0.05,5
LM8,14.75,15.44,0.05,5
L43,6.0,6.3,0.05,5
HU1,4.96,5.2,0.05,5
HDM,10.41,10.89,0.05,5
HAD,14.96,15.69,0.05,5
GDW,10.78,11.35,0.05,5
CII,14.84,15.61,0.05,5
BRC,5.16,5.41,0.05,5
BED,7.03,7.4,0.05,5
ACC,12.15,12.79,0.05,5
TST,4.33,4.52,0.04,4
TSC,11.35,11.76,0.04,4
THT,3.81,3.98,0.04,4
TCL,9.24,9.57,0.04,4
SVI,20.91,21.75,0.04,4
SSF,6.9,7.2,0.04,4
SSC,36.97,38.38,0.04,4
SMC,4.28,4.45,0.04,4
SDN,13.67,14.18,0.04,4
PTD,12.52,12.98,0.04,4
PSI,7.1,7.4,0.04,4
NHC,12.32,12.83,0.04,4
LDP,14.83,15.4,0.04,4
HBS,5.1,5.3,0.04,4
EVE,10.53,10.95,0.04,4
DXV,4.33,4.52,0.04,4
DRL,16.13,16.77,0.04,4
CPC,11.69,12.16,0.04,4
BTP,7.0,7.25,0.04,4
VTA,6.0,6.2,0.03,3
VKC,4.82,4.96,0.03,3
VIT,3.3,3.39,0.03,3
VHL,11.05,11.38,0.03,3
VHH,3.0,3.1,0.03,3
VE8,4.89,5.02,0.03,3
VE4,5.46,5.63,0.03,3
TMT,12.01,12.39,0.03,3
TLT,4.96,5.12,0.03,3
TKU,4.2,4.32,0.03,3
SVT,3.84,3.96,0.03,3
STL,3.7,3.8,0.03,3
SLS,10.79,11.08,0.03,3
SAP,14.5,15.0,0.03,3
PAN,19.0,19.61,0.03,3
MBB,4.13,4.26,0.03,3
L14,2.65,2.74,0.03,3
KHL,3.8,3.9,0.03,3
INN,14.59,15.08,0.03,3
HAS,4.39,4.54,0.03,3
EID,6.59,6.79,0.03,3
EBS,3.77,3.9,0.03,3
DHG,47.25,48.51,0.03,3
CTA,3.9,4.0,0.03,3
CLC,9.18,9.48,0.03,3
BTH,11.2,11.5,0.03,3
BMP,23.91,24.59,0.03,3
VTX,7.6,7.75,0.02,2
VTB,5.92,6.06,0.02,2
VC3,1.82,1.86,0.02,2
TPP,4.42,4.52,0.02,2
SPM,21.5,21.97,0.02,2
SGS,3.45,3.51,0.02,2
SD4,8.31,8.46,0.02,2
REE,15.1,15.43,0.02,2
QNC,7.42,7.6,0.02,2
NTP,15.27,15.53,0.02,2
ND2,4.05,4.15,0.02,2
MCO,4.0,4.1,0.02,2
LM7,4.2,4.3,0.02,2
KHA,16.02,16.38,0.02,2
HLD,4.88,5.0,0.02,2
HHC,21.27,21.71,0.02,2
DXP,10.73,10.93,0.02,2
DSN,22.52,22.9,0.02,2
DIC,7.35,7.52,0.02,2
CLW,11.35,11.56,0.02,2
CAP,5.48,5.58,0.02,2
C32,12.49,12.7,0.02,2
APP,8.29,8.48,0.02,2
VHC,14.33,14.52,0.01,1
TV4,5.77,5.8,0.01,1
TLH,4.3,4.35,0.01,1
TDN,2.48,2.5,0.01,1
TC6,4.1,4.13,0.01,1
SKG,10.31,10.43,0.01,1
SCJ,9.14,9.23,0.01,1
PPS,5.05,5.1,0.01,1
POT,10.59,10.66,0.01,1
PHR,8.44,8.53,0.01,1
PGC,5.6,5.64,0.01,1
ONE,4.08,4.12,0.01,1
MSN,42.21,42.72,0.01,1
LBM,3.77,3.8,0.01,1
L18,3.96,4.0,0.01,1
KTS,10.36,10.43,0.01,1
DC4,4.32,4.38,0.01,1
DBC,5.98,6.02,0.01,1
CVT,7.28,7.38,0.01,1
CMV,6.76,6.81,0.01,1
C21,13.45,13.6,0.01,1
BBC,49.35,49.8,0.01,1
ACE,6.68,6.78,0.01,1
ACB,3.96,4.01,0.01,1
VTV,6.82,6.79,-0.0,0
VST,2.5,2.5,0.0,0
VRC,5.07,5.07,0.0,0
VOS,6.2,6.2,0.0,0
VKP,1.4,1.4,0.0,0
VDL,17.18,17.18,0.0,0
V12,4.31,4.31,0.0,0
TRA,32.18,32.18,0.0,0
TPH,4.23,4.23,0.0,0
TMC,7.04,7.04,0.0,0
TLG,14.16,14.16,0.0,0
SZL,10.5,10.5,0.0,0
SRB,3.1,3.1,0.0,0
SQC,80.0,80.0,0.0,0
SED,9.06,9.03,-0.0,0
SDY,3.8,3.8,0.0,0
SD6,10.47,10.47,0.0,0
SCC,3.3,3.3,0.0,0
SC5,13.18,13.18,0.0,0
PVR,3.6,3.6,0.0,0
PIT,7.8,7.8,0.0,0
PDN,16.47,16.52,0.0,0
NBW,10.93,10.93,0.0,0
NAV,3.8,3.8,0.0,0
MTH,14.37,14.37,0.0,0
MKV,8.23,8.23,0.0,0
MHL,5.73,5.73,0.0,0
MCF,7.6,7.6,0.0,0
LIX,11.85,11.85,0.0,0
L62,3.46,3.46,0.0,0
KSB,7.41,7.38,-0.0,0
IHK,5.14,5.14,0.0,0
