symbol,first,last,change,change_percentage
SQC,81.0,149.6,0.85,85
EFI,14.37,23.78,0.65,65
SZL,8.71,13.17,0.51,51
VIC,5.7,8.44,0.48,48
S96,57.7,82.9,0.44,44
DQC,5.7,8.16,0.43,43
B82,10.76,14.95,0.39,39
DXG,4.84,6.66,0.38,38
SD9,20.07,27.48,0.37,37
V15,16.0,21.8,0.36,36
TCO,3.74,5.1,0.36,36
MAS,6.58,8.9,0.35,35
YBC,24.2,32.2,0.33,33
MHL,13.05,17.39,0.33,33
SCD,14.38,18.78,0.31,31
S55,6.38,8.26,0.29,29
SDD,21.0,26.9,0.28,28
SRC,9.43,11.98,0.27,27
SAF,3.08,3.91,0.27,27
HAI,9.53,12.11,0.27,27
VIP,6.77,8.54,0.26,26
SVI,4.97,6.28,0.26,26
TKU,3.58,4.43,0.24,24
SJM,27.6,34.2,0.24,24
DTC,29.25,36.29,0.24,24
VBH,11.53,14.03,0.22,22
ITC,15.36,18.74,0.22,22
STP,6.48,7.84,0.21,21
ST8,2.19,2.62,0.2,20
BMP,10.98,13.2,0.2,20
SEB,1.82,2.17,0.19,19
S74,23.51,27.99,0.19,19
BT6,47.95,57.17,0.19,19
DHC,2.27,2.68,0.18,18
DDN,6.55,7.74,0.18,18
CID,16.38,19.28,0.18,18
BST,3.42,4.05,0.18,18
NTL,12.37,14.45,0.17,17
PLC,3.24,3.77,0.16,16
COM,14.19,16.5,0.16,16
SAV,8.88,10.22,0.15,15
S12,26.35,30.22,0.15,15
SHN,14.06,16.05,0.14,14
SDP,21.63,24.64,0.14,14
QTC,2.15,2.45,0.14,14
HCM,6.08,6.91,0.14,14
VE1,11.1,12.5,0.13,13
TMS,5.9,6.67,0.13,13
CTB,3.21,3.63,0.13,13
BBS,6.77,7.65,0.13,13
WSS,19.9,22.2,0.12,12
NTP,8.59,9.64,0.12,12
GIL,4.07,4.55,0.12,12
CTN,24.81,27.88,0.12,12
VC7,6.84,7.57,0.11,11
VTV,4.65,5.13,0.1,10
SED,4.48,4.91,0.1,10
IMP,15.02,16.48,0.1,10
VHL,6.46,7.03,0.09,9
PGD,8.95,9.72,0.09,9
HCC,1.9,2.08,0.09,9
SD8,24.0,26.0,0.08,8
HIG,23.34,25.28,0.08,8
HDC,5.75,6.21,0.08,8
V11,20.7,22.2,0.07,7
TST,22.79,24.3,0.07,7
SCC,20.9,22.4,0.07,7
S99,15.38,16.4,0.07,7
HLC,3.52,3.78,0.07,7
CAP,0.71,0.76,0.07,7
VID,5.64,5.97,0.06,6
SSI,10.16,10.73,0.06,6
MCO,17.3,18.3,0.06,6
MCG,31.6,33.5,0.06,6
GLT,7.18,7.59,0.06,6
D2D,7.08,7.48,0.06,6
SHI,6.05,6.34,0.05,5
NHC,5.43,5.68,0.05,5
VTL,11.65,12.14,0.04,4
VST,19.7,20.4,0.04,4
VCS,3.87,4.01,0.04,4
TCM,5.23,5.44,0.04,4
SRA,2.41,2.5,0.04,4
QNC,32.35,33.73,0.04,4
NBC,2.46,2.57,0.04,4
NAV,4.74,4.91,0.04,4
LGC,9.44,9.79,0.04,4
KBC,26.21,27.14,0.04,4
C92,9.96,10.33,0.04,4
VNC,7.6,7.86,0.03,3
SD4,18.05,18.63,0.03,3
AGF,15.28,15.8,0.03,3
VE9,4.82,4.94,0.02,2
SC5,20.57,20.9,0.02,2
OPC,4.92,5.01,0.02,2
L18,5.89,5.99,0.02,2
DIC,15.15,15.51,0.02,2
CJC,12.09,12.31,0.02,2
BPC,6.73,6.87,0.02,2
AMV,6.21,6.32,0.02,2
VTS,64.0,64.5,0.01,1
VNA,17.5,17.6,0.01,1
TRA,10.52,10.6,0.01,1
TCL,7.33,7.39,0.01,1
POT,7.8,7.85,0.01,1
NBB,21.92,22.21,0.01,1
LIX,7.05,7.11,0.01,1
KSH,47.0,47.4,0.01,1
ECI,3.0,3.03,0.01,1
DMC,16.55,16.69,0.01,1
DAC,60.5,61.0,0.01,1
CDC,13.95,14.14,0.01,1
TBX,22.87,22.78,-0.0,0
SDG,4.85,4.85,0.0,0
PMS,4.51,4.51,0.0,0
LGL,19.28,19.28,0.0,0
HJS,3.67,3.67,0.0,0
DHT,3.13,3.12,-0.0,0
VFG,6.9,6.8,-0.01,-1
VC1,14.98,14.86,-0.01,-1
VFC,8.5,8.29,-0.02,-2
VC2,12.75,12.52,-0.02,-2
