symbol,first,last,change,change_percentage
SVG,3.5,5.2,0.49,49
VIM,20.0,29.5,0.47,47
L14,26.7,38.9,0.46,46
CMN,42.6,58.7,0.38,38
HAF,28.3,38.5,0.36,36
DNA,15.1,20.4,0.35,35
DID,2.9,3.9,0.34,34
DTP,58.7,78.0,0.33,33
TNW,7.4,9.7,0.31,31
TGP,3.6,4.7,0.31,31
VSI,13.26,17.24,0.3,30
GTD,12.2,15.9,0.3,30
CCM,36.9,47.9,0.3,30
SCD,14.05,18.0,0.28,28
MCG,1.75,2.24,0.28,28
CSC,35.9,45.9,0.28,28
HVA,4.0,5.1,0.27,27
DTA,5.39,6.84,0.27,27
IDP,133.4,167.9,0.26,26
NS2,6.0,7.5,0.25,25
HD2,13.2,16.5,0.25,25
BBT,10.0,12.5,0.25,25
API,7.7,9.6,0.25,25
UNI,7.9,9.7,0.23,23
MTG,3.0,3.7,0.23,23
APS,6.0,7.4,0.23,23
PRO,3.7,4.5,0.22,22
CDR,6.0,7.3,0.22,22
APG,3.28,4.0,0.22,22
VMS,8.9,10.8,0.21,21
SIG,7.8,9.4,0.21,21
SDA,6.1,7.4,0.21,21
PPY,6.2,7.5,0.21,21
VCA,9.96,12.0,0.2,20
VC1,7.4,8.9,0.2,20
VHG,1.6,1.9,0.19,19
PMS,18.3,21.8,0.19,19
CEO,11.6,13.8,0.19,19
BMG,21.9,26.0,0.19,19
SBS,3.9,4.6,0.18,18
MIC,9.3,11.0,0.18,18
MDF,8.5,10.0,0.18,18
FRC,31.3,36.8,0.18,18
WSS,4.1,4.8,0.17,17
L18,17.68,20.75,0.17,17
HLD,22.64,26.47,0.17,17
CCR,10.3,12.0,0.17,17
TCH,6.46,7.48,0.16,16
TCD,4.98,5.76,0.16,16
IDJ,6.2,7.2,0.16,16
HU1,6.38,7.37,0.16,16
GIL,21.75,25.25,0.16,16
PNC,8.2,9.4,0.15,15
NVT,6.59,7.56,0.15,15
CAB,16.1,18.5,0.15,15
BMD,10.0,11.5,0.15,15
ADP,14.67,16.81,0.15,15
TPP,8.8,10.0,0.14,14
SHE,7.9,9.0,0.14,14
