symbol,first,last,change,change_percentage
NCS,6.58,29.65,3.51,351
DAT,13.92,33.3,1.39,139
VLC,5.03,11.8,1.35,135
DST,6.95,16.21,1.33,133
VEF,10.1,19.3,0.91,91
S27,0.9,1.7,0.89,89
DRH,6.93,12.97,0.87,87
TNT,13.66,25.0,0.83,83
TGP,1.39,2.5,0.8,80
DTT,5.48,9.2,0.68,68
DHM,3.46,5.42,0.57,57
VFR,10.8,16.7,0.55,55
DLR,5.83,9.05,0.55,55
CJC,16.22,25.04,0.54,54
SSC,28.79,43.07,0.5,50
CIG,1.4,2.1,0.5,50
QPH,4.47,6.51,0.46,46
PTS,2.28,3.19,0.4,40
PSC,6.78,9.47,0.4,40
TPS,6.0,8.3,0.38,38
DC4,4.0,5.5,0.38,38
SBT,11.1,15.16,0.37,37
AGX,14.32,19.3,0.35,35
TXM,7.0,9.31,0.33,33
CNT,0.9,1.2,0.33,33
SAF,16.47,21.72,0.32,32
DTL,6.2,8.2,0.32,32
C92,18.9,25.0,0.32,32
TPP,5.45,7.12,0.31,31
TBT,1.3,1.7,0.31,31
SWC,4.48,5.89,0.31,31
SGT,2.89,3.79,0.31,31
TMW,7.45,9.72,0.3,30
SVC,10.14,13.16,0.3,30
SD3,6.11,7.93,0.3,30
DL1,4.55,5.93,0.3,30
VC5,2.1,2.7,0.29,29
TVC,8.47,10.81,0.28,28
TNM,2.29,2.93,0.28,28
KTL,7.96,10.22,0.28,28
DC2,2.4,3.06,0.28,28
PXT,3.7,4.7,0.27,27
BXH,8.99,11.46,0.27,27
VNC,19.95,25.0,0.25,25
SGC,22.22,27.78,0.25,25
VNG,11.0,13.63,0.24,24
SDY,8.0,9.9,0.24,24
HGM,22.64,28.11,0.24,24
VLF,1.3,1.6,0.23,23
AMC,11.39,14.05,0.23,23
ALT,7.71,9.47,0.23,23
HPD,4.73,5.75,0.22,22
CTX,6.68,8.18,0.22,22
VTJ,5.64,6.84,0.21,21
CKD,4.0,4.85,0.21,21
B82,5.63,6.8,0.21,21
STB,10.9,13.1,0.2,20
ICG,3.38,4.04,0.2,20
DSN,28.05,33.76,0.2,20
DPR,13.7,16.48,0.2,20
DDV,10.03,12.06,0.2,20
API,4.15,4.98,0.2,20
VSG,1.6,1.9,0.19,19
PPP,4.64,5.51,0.19,19
ASM,7.11,8.44,0.19,19
VPC,1.1,1.3,0.18,18
VAF,7.56,8.94,0.18,18
THB,11.4,13.4,0.18,18
SVN,3.8,4.5,0.18,18
PNC,9.95,11.71,0.18,18
CX8,5.25,6.21,0.18,18
VTX,9.34,10.97,0.17,17
VDT,4.46,5.24,0.17,17
TTF,24.8,29.0,0.17,17
TLT,8.11,9.45,0.17,17
TEG,5.91,6.92,0.17,17
DBT,8.48,9.93,0.17,17
PTB,13.23,15.38,0.16,16
OGC,3.8,4.4,0.16,16
KVC,8.46,9.82,0.16,16
GMD,15.28,17.75,0.16,16
VC1,6.32,7.26,0.15,15
SJC,5.5,6.3,0.15,15
PTC,4.61,5.28,0.15,15
IDI,4.23,4.85,0.15,15
HFC,6.22,7.15,0.15,15
DNM,18.23,20.95,0.15,15
BCP,5.39,6.22,0.15,15
VFC,10.6,12.1,0.14,14
TBC,13.29,15.16,0.14,14
SDX,11.2,12.8,0.14,14
PHH,5.9,6.7,0.14,14
PAN,16.63,18.97,0.14,14
