symbol,first,last,change,change_percentage
PMS,7.06,13.29,0.88,88
DPC,9.81,17.75,0.81,81
TS4,11.28,19.14,0.7,70
TYA,14.39,23.52,0.63,63
HTV,7.49,11.52,0.54,54
BBT,13.5,20.3,0.5,50
VTC,27.79,41.09,0.48,48
SFC,9.52,14.01,0.47,47
CID,15.75,23.17,0.47,47
BPC,8.69,12.56,0.45,45
TNA,3.62,5.17,0.43,43
NHC,5.13,7.36,0.43,43
BBS,5.19,7.28,0.4,40
SGH,7.51,10.26,0.37,37
BT6,43.8,59.47,0.36,36
BBC,26.52,34.76,0.31,31
VNR,7.33,9.4,0.28,28
LAF,26.0,33.3,0.28,28
KHA,15.05,19.26,0.28,28
CAN,17.8,22.79,0.28,28
REE,6.46,7.8,0.21,21
SAM,7.17,8.55,0.19,19
HAP,12.34,14.62,0.18,18
SAV,11.47,13.44,0.17,17
PNC,23.39,27.2,0.16,16
KDC,5.97,6.74,0.13,13
AGF,32.6,36.41,0.12,12
VNM,4.11,4.53,0.1,10
MHC,15.41,16.88,0.1,10
HAS,41.73,46.05,0.1,10
GMD,17.89,19.67,0.1,10
KHP,4.38,4.71,0.08,8
VTL,14.13,15.17,0.07,7
GIL,6.39,6.83,0.07,7
VSH,8.18,8.56,0.05,5
DHA,16.26,16.64,0.02,2
SSC,26.45,26.45,0.0,0
TMS,10.65,10.41,-0.02,-2
