symbol,first,last,change,change_percentage
DAT,9.1,39.33,3.32,332
YBC,8.6,29.8,2.47,247
RGC,2.5,7.4,1.96,196
SCI,7.1,19.05,1.68,168
GCB,4.38,10.0,1.28,128
CET,1.5,3.0,1.0,100
SJM,0.8,1.5,0.87,87
SCL,2.28,4.14,0.82,82
HCI,21.5,37.4,0.74,74
TTZ,2.5,4.3,0.72,72
DNM,32.25,55.41,0.72,72
DDM,0.3,0.5,0.67,67
TTG,2.8,4.4,0.57,57
THD,8.99,14.14,0.57,57
MEC,0.9,1.4,0.56,56
IPA,5.0,7.71,0.54,54
DAS,14.83,22.87,0.54,54
KTT,4.5,6.9,0.53,53
SBH,20.26,30.59,0.51,51
VPC,0.4,0.6,0.5,50
V11,0.2,0.3,0.5,50
SRB,0.8,1.2,0.5,50
PXM,0.2,0.3,0.5,50
DPS,0.2,0.3,0.5,50
TNW,6.44,9.62,0.49,49
MDC,6.49,9.6,0.48,48
DSC,5.0,7.4,0.48,48
MTA,3.8,5.6,0.47,47
HVA,1.9,2.8,0.47,47
HPB,14.3,20.89,0.46,46
VWS,12.02,17.38,0.45,45
VGR,13.08,18.73,0.43,43
SDA,3.0,4.3,0.43,43
UDC,3.15,4.45,0.41,41
ALV,2.0,2.8,0.4,40
CTC,3.8,5.3,0.39,39
PSI,2.1,2.9,0.38,38
HEM,12.25,16.83,0.37,37
DTC,7.9,10.79,0.37,37
BHC,2.8,3.8,0.36,36
NSL,4.81,6.51,0.35,35
APG,5.18,6.94,0.34,34
VST,0.3,0.4,0.33,33
SGO,0.3,0.4,0.33,33
DFC,15.64,20.76,0.33,33
DCT,0.6,0.8,0.33,33
CAD,0.3,0.4,0.33,33
VID,6.15,8.14,0.32,32
TEG,3.42,4.52,0.32,32
POS,5.77,7.63,0.32,32
HJS,17.87,23.55,0.32,32
TUG,8.18,10.7,0.31,31
POV,4.11,5.34,0.3,30
MVN,8.8,11.4,0.3,30
MCP,10.43,13.58,0.3,30
DHT,42.74,55.75,0.3,30
TSD,4.1,5.3,0.29,29
POB,6.49,8.39,0.29,29
CTT,6.56,8.44,0.29,29
SJ1,15.27,19.51,0.28,28
NRC,9.12,11.66,0.28,28
DTD,7.68,9.8,0.28,28
TLD,6.36,8.1,0.27,27
PTL,3.47,4.4,0.27,27
MNB,17.34,22.02,0.27,27
HMS,15.88,20.17,0.27,27
BHT,6.3,8.0,0.27,27
CI5,3.8,4.8,0.26,26
AAS,17.5,22.0,0.26,26
VIX,2.99,3.73,0.25,25
TTL,6.4,7.98,0.25,25
DTP,24.16,30.13,0.25,25
CTA,0.4,0.5,0.25,25
AVF,0.4,0.5,0.25,25
VTC,8.2,10.14,0.24,24
SZC,18.23,22.49,0.23,23
LMC,15.0,18.5,0.23,23
HRC,38.2,47.0,0.23,23
GLT,15.37,18.93,0.23,23
VTE,5.48,6.66,0.22,22
QNC,2.7,3.3,0.22,22
MLS,17.92,21.85,0.22,22
ICN,29.58,36.19,0.22,22
ACL,9.69,11.8,0.22,22
