symbol,first,last,change,change_percentage
DP1,20.65,32.08,0.55,55
VTQ,19.6,29.69,0.51,51
SBS,9.7,14.4,0.48,48
TTG,3.8,5.6,0.47,47
DFC,16.46,24.04,0.46,46
PSI,8.5,12.3,0.45,45
LDP,12.0,17.4,0.45,45
VPA,2.5,3.6,0.44,44
SDU,7.8,11.2,0.44,44
HAF,24.0,34.3,0.43,43
DDN,9.25,13.2,0.43,43
APP,5.7,8.1,0.42,42
CDP,12.81,17.56,0.37,37
VNH,3.9,5.2,0.33,33
KKC,13.07,17.3,0.32,32
XPH,8.6,11.1,0.29,29
VNB,15.7,20.3,0.29,29
GDW,18.66,23.82,0.28,28
PVO,6.92,8.8,0.27,27
PHS,9.88,12.55,0.27,27
HTM,14.5,18.4,0.27,27
HPH,5.5,7.0,0.27,27
CTS,13.63,17.17,0.26,26
BMS,9.76,12.3,0.26,26
QBS,2.8,3.5,0.25,25
API,8.49,10.61,0.25,25
DVN,15.71,19.5,0.24,24
CIP,5.4,6.7,0.24,24
VLC,25.88,31.77,0.23,23
ILC,3.9,4.8,0.23,23
VND,12.37,15.03,0.22,22
SPV,13.57,16.55,0.22,22
PPE,12.0,14.7,0.22,22
ICF,3.2,3.9,0.22,22
VHG,2.9,3.5,0.21,21
DBT,11.27,13.64,0.21,21
TVB,11.9,14.32,0.2,20
PTT,4.9,5.9,0.2,20
PGB,23.2,27.9,0.2,20
NRC,16.42,19.77,0.2,20
NBW,18.16,21.84,0.2,20
FLC,11.95,14.3,0.2,20
TNG,15.23,18.08,0.19,19
SHN,7.2,8.6,0.19,19
PVC,9.96,11.86,0.19,19
PDC,4.8,5.7,0.19,19
DDV,11.64,13.81,0.19,19
CBI,18.7,22.2,0.19,19
BSR,16.99,20.15,0.19,19
APS,12.47,14.9,0.19,19
VE9,2.8,3.3,0.18,18
SSN,6.1,7.2,0.18,18
PVV,2.8,3.3,0.18,18
PVB,14.91,17.55,0.18,18
LCM,2.28,2.68,0.18,18
DSC,13.6,16.0,0.18,18
AGR,12.5,14.76,0.18,18
ABI,32.82,38.74,0.18,18
VIW,9.0,10.5,0.17,17
TDT,7.78,9.08,0.17,17
SJM,3.0,3.5,0.17,17
RDP,8.8,10.3,0.17,17
ORS,19.21,22.41,0.17,17
FIC,9.6,11.2,0.17,17
CAG,14.04,16.46,0.17,17
BSG,8.4,9.8,0.17,17
SDD,3.1,3.6,0.16,16
OIL,13.03,15.07,0.16,16
MPC,16.02,18.64,0.16,16
MHC,13.06,15.15,0.16,16
HFC,11.9,13.8,0.16,16
DLG,2.7,3.14,0.16,16
APG,5.77,6.67,0.16,16
AAS,11.1,12.9,0.16,16
VFC,11.5,13.2,0.15,15
VC7,9.88,11.39,0.15,15
TVC,11.8,13.58,0.15,15
S72,8.5,9.8,0.15,15
RCC,7.19,8.27,0.15,15
PVS,24.06,27.7,0.15,15
OGC,5.9,6.8,0.15,15
DTV,28.95,33.23,0.15,15
DHN,20.78,23.85,0.15,15
CST,8.54,9.78,0.15,15
CCM,37.37,42.81,0.15,15
BSH,16.97,19.47,0.15,15
BMF,18.2,20.9,0.15,15
BDW,12.54,14.39,0.15,15
TIE,5.1,5.8,0.14,14
SMA,8.47,9.67,0.14,14
SB1,8.4,9.6,0.14,14
S99,18.43,21.02,0.14,14
PCM,7.17,8.16,0.14,14
MBS,20.79,23.78,0.14,14
LLM,13.45,15.3,0.14,14
L10,15.7,17.85,0.14,14
KSH,2.8,3.2,0.14,14
HRT,3.5,4.0,0.14,14
HDM,10.81,12.35,0.14,14
G36,9.1,10.4,0.14,14
DTL,35.3,40.1,0.14,14
CDO,2.8,3.2,0.14,14
CC4,9.88,11.31,0.14,14
BTH,11.0,12.5,0.14,14
AMC,15.9,18.18,0.14,14
ABR,20.7,23.5,0.14,14
VEC,9.2,10.4,0.13,13
TPP,8.15,9.2,0.13,13
TDC,16.63,18.81,0.13,13
PSP,6.7,7.55,0.13,13
PPP,9.64,10.85,0.13,13
POS,13.07,14.72,0.13,13
LIG,6.0,6.76,0.13,13
DC1,13.46,15.15,0.13,13
C92,4.8,5.4,0.13,13
ART,10.6,12.0,0.13,13
VDS,12.6,14.09,0.12,12
V21,5.2,5.8,0.12,12
THP,10.93,12.26,0.12,12
STK,25.95,29.15,0.12,12
SSB,27.51,30.68,0.12,12
PXL,9.3,10.4,0.12,12
PV2,3.4,3.8,0.12,12
OCB,23.08,25.84,0.12,12
MTG,4.0,4.5,0.12,12
LUT,4.3,4.8,0.12,12
LPB,21.03,23.45,0.12,12
IJC,24.88,27.8,0.12,12
HEC,61.74,68.94,0.12,12
GEX,18.98,21.33,0.12,12
EVS,23.2,26.0,0.12,12
DHD,18.29,20.45,0.12,12
BVG,4.9,5.5,0.12,12
BSI,18.81,20.98,0.12,12
BCG,8.59,9.59,0.12,12
ACM,3.2,3.6,0.12,12
VMD,23.8,26.37,0.11,11
VIP,6.79,7.51,0.11,11
VEA,33.57,37.37,0.11,11
TDG,3.75,4.18,0.11,11
SCJ,3.7,4.1,0.11,11
SAM,9.21,10.22,0.11,11
RIC,16.7,18.5,0.11,11
QCG,7.34,8.14,0.11,11
PXS,6.25,6.95,0.11,11
PVT,17.38,19.31,0.11,11
PVD,16.52,18.37,0.11,11
POW,11.56,12.88,0.11,11
POV,6.23,6.94,0.11,11
PFL,3.7,4.1,0.11,11
PEC,5.4,6.0,0.11,11
MSB,16.24,17.99,0.11,11
MCG,3.0,3.33,0.11,11
HVA,6.5,7.2,0.11,11
HUT,6.5,7.2,0.11,11
HQC,3.44,3.83,0.11,11
HLB,123.67,136.89,0.11,11
HEV,12.19,13.51,0.11,11
GAS,77.95,86.25,0.11,11
FTS,21.7,24.16,0.11,11
FTM,2.68,2.97,0.11,11
DST,3.8,4.2,0.11,11
CIA,10.6,11.8,0.11,11
BTS,6.11,6.77,0.11,11
BQB,5.4,6.0,0.11,11
ANV,22.57,25.15,0.11,11
AAV,13.19,14.7,0.11,11
VRE,29.4,32.2,0.1,10
VE3,7.1,7.8,0.1,10
TNI,3.68,4.04,0.1,10
THB,8.98,9.84,0.1,10
TA6,7.0,7.7,0.1,10
SSI,26.96,29.6,0.1,10
SKN,9.62,10.58,0.1,10
SGS,15.5,17.0,0.1,10
PVG,8.69,9.56,0.1,10
PPS,7.76,8.53,0.1,10
PLC,23.29,25.64,0.1,10
PET,19.86,21.82,0.1,10
NDT,7.47,8.23,0.1,10
NBC,6.64,7.28,0.1,10
MSR,18.8,20.7,0.1,10
KSB,25.27,27.73,0.1,10
ITS,3.71,4.09,0.1,10
HU4,13.19,14.51,0.1,10
ECI,24.48,26.88,0.1,10
DTD,21.39,23.51,0.1,10
DND,18.55,20.45,0.1,10
CNG,19.34,21.3,0.1,10
CMS,4.0,4.4,0.1,10
CI5,4.2,4.6,0.1,10
BFC,21.73,23.83,0.1,10
ABC,12.6,13.9,0.1,10
VSI,15.21,16.53,0.09,9
VOS,3.99,4.33,0.09,9
VMC,8.87,9.67,0.09,9
VGI,30.9,33.8,0.09,9
VFR,4.7,5.1,0.09,9
TTH,3.3,3.6,0.09,9
TKG,10.1,10.97,0.09,9
SHS,14.32,15.57,0.09,9
SHC,10.3,11.2,0.09,9
SDP,2.3,2.5,0.09,9
SCR,8.35,9.08,0.09,9
SAV,19.17,20.96,0.09,9
PTV,5.3,5.8,0.09,9
PND,8.0,8.7,0.09,9
PGT,4.4,4.8,0.09,9
MBB,23.45,25.65,0.09,9
LIC,6.7,7.3,0.09,9
LCS,3.4,3.7,0.09,9
L61,9.0,9.8,0.09,9
KTC,8.98,9.77,0.09,9
KSQ,3.2,3.5,0.09,9
HSM,7.79,8.53,0.09,9
HPB,15.42,16.74,0.09,9
HCD,3.87,4.23,0.09,9
HBC,12.2,13.34,0.09,9
GMD,35.25,38.29,0.09,9
EVG,8.09,8.8,0.09,9
CTX,7.8,8.5,0.09,9
CRE,13.96,15.2,0.09,9
ACB,26.5,28.99,0.09,9
VNE,6.27,6.8,0.08,8
VIX,12.61,13.6,0.08,8
VIB,34.68,37.47,0.08,8
VC2,10.76,11.61,0.08,8
USD,8.71,9.39,0.08,8
TVS,21.01,22.75,0.08,8
TS4,3.55,3.83,0.08,8
STC,14.87,16.01,0.08,8
SHA,5.13,5.54,0.08,8
SBL,9.0,9.7,0.08,8
PXI,3.33,3.6,0.08,8
PVP,12.63,13.68,0.08,8
PVI,29.68,31.95,0.08,8
PTL,5.5,5.95,0.08,8
NS2,9.04,9.72,0.08,8
NNC,24.0,25.8,0.08,8
NHA,18.75,20.25,0.08,8
MED,26.5,28.67,0.08,8
MAS,38.7,41.8,0.08,8
LM7,4.9,5.3,0.08,8
LCG,9.29,10.07,0.08,8
LAS,10.71,11.57,0.08,8
KMT,7.96,8.58,0.08,8
HOM,5.0,5.4,0.08,8
HEM,13.19,14.21,0.08,8
GEG,13.27,14.31,0.08,8
EVF,9.28,10.04,0.08,8
DGT,18.9,20.5,0.08,8
DAH,9.58,10.3,0.08,8
CTP,5.3,5.7,0.08,8
CNC,20.91,22.62,0.08,8
CEN,7.72,8.34,0.08,8
C69,9.98,10.76,0.08,8
BVS,26.66,28.8,0.08,8
BKC,5.0,5.4,0.08,8
BIC,18.36,19.86,0.08,8
AFX,13.0,14.1,0.08,8
VTP,63.74,68.01,0.07,7
VNC,29.53,31.49,0.07,7
VCI,29.17,31.18,0.07,7
UDJ,9.87,10.53,0.07,7
TMG,31.76,34.05,0.07,7
TDN,6.58,7.04,0.07,7
TCO,12.08,12.97,0.07,7
SJF,3.75,4.03,0.07,7
SJ1,13.59,14.5,0.07,7
SII,16.1,17.15,0.07,7
SHB,21.38,22.86,0.07,7
SGT,11.64,12.4,0.07,7
SFI,20.58,21.94,0.07,7
SD6,4.1,4.4,0.07,7
SD5,7.58,8.09,0.07,7
PSL,21.27,22.69,0.07,7
PRE,13.41,14.31,0.07,7
PGC,14.58,15.67,0.07,7
NST,7.07,7.55,0.07,7
MIM,5.9,6.3,0.07,7
MIC,6.8,7.3,0.07,7
MBG,5.88,6.31,0.07,7
MA1,21.74,23.33,0.07,7
KBC,24.98,26.63,0.07,7
JVC,4.39,4.68,0.07,7
ITA,6.95,7.45,0.07,7
INC,8.87,9.51,0.07,7
ILB,21.61,23.14,0.07,7
HAR,5.0,5.36,0.07,7
HAN,11.15,11.98,0.07,7
FCN,10.38,11.11,0.07,7
DXP,13.15,14.07,0.07,7
DRI,9.77,10.42,0.07,7
DRH,7.59,8.09,0.07,7
CID,6.0,6.4,0.07,7
CEO,10.1,10.8,0.07,7
CCL,10.68,11.44,0.07,7
BTP,14.35,15.29,0.07,7
ASM,9.46,10.11,0.07,7
AMS,10.3,11.0,0.07,7
ABT,26.66,28.5,0.07,7
AAA,13.47,14.4,0.07,7
VCS,84.68,89.53,0.06,6
VCB,76.34,81.21,0.06,6
VBB,20.18,21.49,0.06,6
UDC,6.19,6.59,0.06,6
TRC,33.64,35.65,0.06,6
TMP,38.3,40.48,0.06,6
TCD,7.34,7.75,0.06,6
TC6,4.88,5.16,0.06,6
SMB,33.52,35.64,0.06,6
SLS,106.6,113.0,0.06,6
SGN,61.01,64.55,0.06,6
SEA,19.57,20.66,0.06,6
SD7,3.5,3.7,0.06,6
SCL,10.91,11.59,0.06,6
SCI,39.8,42.2,0.06,6
QTC,11.96,12.63,0.06,6
PWA,12.0,12.7,0.06,6
PHP,15.92,16.88,0.06,6
PGS,17.46,18.54,0.06,6
