symbol,first,last,change,change_percentage
TS4,15.83,19.14,0.21,21
CID,20.0,23.17,0.16,16
TYA,21.52,23.52,0.09,9
BT6,54.4,59.47,0.09,9
DPC,16.45,17.75,0.08,8
BBS,6.71,7.28,0.08,8
VNR,8.76,9.4,0.07,7
HTV,10.76,11.52,0.07,7
TNA,4.95,5.17,0.04,4
PMS,12.74,13.29,0.04,4
GMD,18.84,19.67,0.04,4
AGF,34.98,36.41,0.04,4
VSH,8.29,8.56,0.03,3
SGH,9.94,10.26,0.03,3
VTL,14.92,15.17,0.02,2
REE,7.72,7.8,0.01,1
SSC,26.45,26.45,0.0,0
SAM,8.51,8.55,0.0,0
NHC,7.38,7.36,-0.0,0
CAN,22.9,22.79,-0.0,0
BPC,12.59,12.56,-0.0,0
BBT,20.4,20.3,-0.0,0
MHC,16.99,16.88,-0.01,-1
BBC,35.12,34.76,-0.01,-1
SFC,14.24,14.01,-0.02,-2
KHA,19.6,19.26,-0.02,-2
TMS,10.82,10.41,-0.04,-4
KDC,7.02,6.74,-0.04,-4
PNC,28.63,27.2,-0.05,-5
VNM,4.84,4.53,-0.06,-6
DHA,17.79,16.64,-0.06,-6
HAP,15.81,14.62,-0.08,-8
GIL,7.46,6.83,-0.08,-8
SAV,14.8,13.44,-0.09,-9
HAS,50.73,46.05,-0.09,-9
VTC,45.82,41.09,-0.1,-10
LAF,36.9,33.3,-0.1,-10
KHP,5.23,4.71,-0.1,-10
