symbol,first,last,change,change_percentage
FBA,4.6,6.1,0.33,33
SDV,3.9,5.09,0.31,31
PMT,5.15,6.76,0.31,31
MKV,7.68,9.9,0.29,29
VAT,2.68,3.3,0.23,23
COM,13.99,15.78,0.13,13
TGP,1.5,1.66,0.11,11
TCO,2.74,3.04,0.11,11
SFC,7.79,8.59,0.1,10
NTP,7.31,8.03,0.1,10
LHG,5.62,6.17,0.1,10
LDP,5.68,6.23,0.1,10
LCC,2.0,2.2,0.1,10
CYC,2.1,2.3,0.1,10
VCT,10.8,11.8,0.09,9
RDP,2.61,2.84,0.09,9
HHG,2.15,2.35,0.09,9
TNM,3.24,3.5,0.08,8
SMA,3.64,3.92,0.08,8
QHD,1.9,2.06,0.08,8
DAC,15.7,17.0,0.08,8
CIG,3.9,4.2,0.08,8
VDL,6.95,7.42,0.07,7
VCM,3.94,4.2,0.07,7
VC7,2.9,3.1,0.07,7
PDN,5.03,5.36,0.07,7
MCC,5.13,5.5,0.07,7
VLA,2.51,2.67,0.06,6
TIX,7.08,7.5,0.06,6
SCO,8.3,8.8,0.06,6
GSP,2.7,2.87,0.06,6
GIL,7.83,8.32,0.06,6
CCI,3.67,3.89,0.06,6
SRB,4.2,4.4,0.05,5
PRC,3.11,3.25,0.05,5
KAC,9.63,10.1,0.05,5
IFS,3.97,4.17,0.05,5
HAT,10.11,10.57,0.05,5
DTT,5.83,6.11,0.05,5
DTC,8.65,9.11,0.05,5
DCL,3.0,3.15,0.05,5
AGF,14.52,15.23,0.05,5
VFG,6.63,6.91,0.04,4
VC5,5.08,5.29,0.04,4
SMB,3.44,3.58,0.04,4
SGD,2.83,2.94,0.04,4
L43,6.29,6.53,0.04,4
JVC,15.5,16.12,0.04,4
VNG,5.94,6.13,0.03,3
VLF,10.72,10.99,0.03,3
VHC,6.59,6.76,0.03,3
VC9,3.5,3.6,0.03,3
V21,6.38,6.54,0.03,3
TLT,3.15,3.23,0.03,3
TLG,3.19,3.27,0.03,3
SDB,3.0,3.1,0.03,3
SAP,8.3,8.58,0.03,3
KDH,4.32,4.43,0.03,3
HBD,4.5,4.62,0.03,3
GMX,2.03,2.09,0.03,3
DHT,4.8,4.95,0.03,3
CVN,4.78,4.91,0.03,3
CMV,5.79,5.95,0.03,3
CMT,6.2,6.4,0.03,3
BTT,8.09,8.33,0.03,3
VNC,5.99,6.12,0.02,2
VFC,5.46,5.59,0.02,2
TBC,4.85,4.97,0.02,2
SRF,2.69,2.74,0.02,2
SRA,1.29,1.31,0.02,2
SJ1,5.33,5.43,0.02,2
SIC,2.47,2.53,0.02,2
SFI,4.64,4.71,0.02,2
S12,4.63,4.72,0.02,2
RCL,6.54,6.68,0.02,2
PSC,3.82,3.88,0.02,2
OCH,11.96,12.16,0.02,2
HVX,4.33,4.41,0.02,2
HTC,2.63,2.69,0.02,2
HDC,3.83,3.9,0.02,2
GMC,2.72,2.77,0.02,2
GHC,5.72,5.82,0.02,2
GAS,22.35,22.76,0.02,2
FMC,3.13,3.18,0.02,2
DBM,12.42,12.73,0.02,2
