symbol,first,last,change,change_percentage
ART,4.22,13.69,2.24,224
GER,1.7,5.21,2.06,206
VCT,0.6,1.8,2.0,200
SDJ,5.9,12.1,1.05,105
DGT,7.39,14.5,0.96,96
ATS,10.1,18.0,0.78,78
PLP,7.16,12.23,0.71,71
MIC,2.8,4.5,0.61,61
SGH,24.44,38.16,0.56,56
PSB,4.3,6.7,0.56,56
SP2,5.7,8.5,0.49,49
EME,10.74,16.03,0.49,49
PIV,29.52,43.7,0.48,48
TDG,6.96,10.04,0.44,44
DTL,18.0,26.0,0.44,44
MST,7.68,11.01,0.43,43
HBD,7.0,10.01,0.43,43
CI5,11.19,15.91,0.42,42
TH1,7.9,11.1,0.41,41
BTV,13.64,19.15,0.4,40
VMA,6.34,8.72,0.38,38
DTC,11.71,16.18,0.38,38
HNF,21.11,28.84,0.37,37
TOT,4.87,6.6,0.36,36
HU4,2.54,3.46,0.36,36
SGS,5.09,6.73,0.32,32
SDG,10.28,13.58,0.32,32
VFC,6.5,8.5,0.31,31
L14,17.67,23.07,0.31,31
KAC,13.79,18.06,0.31,31
TAW,11.92,15.48,0.3,30
LAS,10.08,13.12,0.3,30
VIE,4.9,6.3,0.29,29
SD9,6.97,9.02,0.29,29
NED,5.11,6.58,0.29,29
KCE,13.54,17.51,0.29,29
HND,5.6,7.2,0.29,29
HEC,11.25,14.5,0.29,29
TDB,17.85,22.84,0.28,28
PCE,7.12,9.12,0.28,28
DP3,26.97,34.58,0.28,28
FIT,8.59,10.91,0.27,27
DND,12.67,16.05,0.27,27
CCM,32.72,41.65,0.27,27
VPA,4.7,5.9,0.26,26
UEM,23.95,30.11,0.26,26
OCH,9.5,12.0,0.26,26
KSV,7.08,8.95,0.26,26
TVB,3.97,4.96,0.25,25
NS2,17.75,22.12,0.25,25
VTJ,7.25,8.98,0.24,24
PEQ,7.3,9.04,0.24,24
OGC,2.26,2.78,0.23,23
BVG,1.3,1.6,0.23,23
LO5,2.7,3.3,0.22,22
VGP,20.23,24.48,0.21,21
SDA,3.8,4.6,0.21,21
RCC,6.7,8.13,0.21,21
PNC,10.46,12.67,0.21,21
HSI,1.9,2.3,0.21,21
HD2,5.72,6.93,0.21,21
BXH,10.57,12.74,0.21,21
ATG,3.18,3.86,0.21,21
VWS,8.82,10.55,0.2,20
VCX,2.5,3.0,0.2,20
VIM,6.07,7.22,0.19,19
SIC,5.45,6.5,0.19,19
SCC,2.1,2.5,0.19,19
PTE,2.6,3.1,0.19,19
EFI,6.4,7.6,0.19,19
BRR,9.0,10.63,0.18,18
VEF,50.5,59.0,0.17,17
TW3,11.4,13.36,0.17,17
SJ1,11.16,13.05,0.17,17
SDU,24.41,28.5,0.17,17
PVH,1.8,2.1,0.17,17
LAW,8.48,9.88,0.17,17
L45,2.3,2.7,0.17,17
CCL,2.89,3.38,0.17,17
