date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2011-03-02,1299024000,6.267,6.683,5.848,6.1,403600,,,,,,6.141,0.04,0.01,1,,,,,,,,,False,False,False
2011-03-03,1299110400,6.182,6.308,6.017,6.141,241400,,,,,6.1,5.848,-0.29,-0.05,-1,,,,,,,,,False,False,False
2011-03-04,1299196800,6.226,6.226,5.724,5.848,171100,,,,6.1,6.141,5.557,-0.29,-0.05,-1,,,,,,,,,False,False,False
2011-03-07,1299456000,5.848,5.848,5.557,5.557,187500,6.1,-0.54,-0.09,6.141,5.848,5.724,0.17,0.03,1,,,,,,,,,False,False,False
2011-03-08,1299542400,5.808,5.932,5.641,5.724,186300,6.141,-0.42,-0.07,5.848,5.557,5.765,0.04,0.01,1,5.87,,,,,,,,False,False,False
2011-03-09,1299628800,6.017,6.058,5.641,5.765,154200,5.848,-0.08,-0.01,5.557,5.724,6.141,0.38,0.07,1,5.81,,,,,,,,False,False,False
2011-03-10,1299715200,5.765,6.141,5.765,6.141,237500,5.557,0.58,0.1,5.724,5.765,6.058,-0.08,-0.01,-1,5.81,,,,,,,,False,False,False
2011-03-11,1299801600,5.848,6.182,5.848,6.058,142100,5.724,0.33,0.06,5.765,6.141,5.808,-0.25,-0.04,-1,5.85,,,,,,,,False,False,False
2011-03-14,1300060800,6.141,6.182,5.808,5.808,137000,5.765,0.04,0.01,6.141,6.058,5.848,0.04,0.01,1,5.9,,,,,,,,False,False,False
2011-03-15,1300147200,6.017,6.017,5.848,5.848,145500,6.141,-0.29,-0.05,6.058,5.808,5.89,0.04,0.01,1,5.92,5.9,,,,,,,False,False,False
2011-03-16,1300233600,6.017,6.058,5.848,5.89,162000,6.058,-0.17,-0.03,5.808,5.848,5.89,0.0,0.0,-1,5.95,5.88,,,,,,,False,False,False
2011-03-17,1300320000,5.932,5.932,5.848,5.89,207000,5.808,0.08,0.01,5.848,5.89,5.974,0.08,0.01,1,5.9,5.85,,,,,,,False,False,False
2011-03-18,1300406400,6.017,6.017,5.848,5.974,145600,5.848,0.13,0.02,5.89,5.89,5.932,-0.04,-0.01,-1,5.88,5.87,,,,,,,False,False,False
2011-03-21,1300665600,6.017,6.1,5.932,5.932,103800,5.89,0.04,0.01,5.89,5.974,5.765,-0.17,-0.03,-1,5.91,5.9,,,,,,,False,False,False
