symbol,first,last,change,change_percentage
IBC,5.96,8.71,0.46,46
TET,14.64,21.23,0.45,45
DST,21.48,31.2,0.45,45
IFS,12.3,17.75,0.44,44
FID,1.4,1.8,0.29,29
MVB,6.27,7.88,0.26,26
BHN,91.89,113.56,0.24,24
SAB,116.18,142.14,0.22,22
VCM,9.3,11.22,0.21,21
LM7,2.4,2.9,0.21,21
VNG,9.26,11.1,0.2,20
KDM,10.1,12.0,0.19,19
VRG,3.87,4.56,0.18,18
CCI,6.45,7.61,0.18,18
EMC,10.04,11.76,0.17,17
VNI,4.9,5.7,0.16,16
TW3,16.93,19.69,0.16,16
CTX,5.68,6.61,0.16,16
BXH,14.92,17.38,0.16,16
VLB,23.38,26.84,0.15,15
TNT,2.22,2.56,0.15,15
S74,5.3,6.1,0.15,15
BTW,11.13,12.75,0.15,15
TTF,5.75,6.55,0.14,14
SHG,2.1,2.4,0.14,14
IDI,2.26,2.58,0.14,14
HID,14.82,16.84,0.14,14
HHV,4.99,5.7,0.14,14
VNH,1.38,1.56,0.13,13
V21,6.3,7.1,0.13,13
SAC,4.9,5.52,0.13,13
LDG,2.94,3.33,0.13,13
HNF,9.81,11.1,0.13,13
QPH,10.54,11.81,0.12,12
LGL,4.28,4.81,0.12,12
HU3,4.01,4.5,0.12,12
DZM,8.33,9.33,0.12,12
DLR,7.21,8.06,0.12,12
SMA,3.57,3.96,0.11,11
LKW,10.55,11.66,0.11,11
HPD,5.16,5.75,0.11,11
VMC,8.53,9.37,0.1,10
VE3,8.5,9.35,0.1,10
TMC,10.63,11.68,0.1,10
PCE,8.18,8.99,0.1,10
HEV,8.33,9.16,0.1,10
EIB,7.42,8.17,0.1,10
BHT,2.74,3.02,0.1,10
TH1,8.2,8.9,0.09,9
PMS,12.72,13.9,0.09,9
PIV,8.57,9.33,0.09,9
MBG,2.47,2.69,0.09,9
COM,37.51,40.72,0.09,9
BRC,6.11,6.67,0.09,9
AMV,3.04,3.31,0.09,9
VLC,13.76,14.87,0.08,8
VE8,9.6,10.4,0.08,8
VCS,33.26,36.07,0.08,8
TEG,4.69,5.05,0.08,8
PVO,3.43,3.72,0.08,8
JVC,3.44,3.71,0.08,8
HPP,27.84,30.19,0.08,8
GSM,8.71,9.39,0.08,8
FDC,24.0,26.0,0.08,8
DTA,2.48,2.67,0.08,8
VTJ,11.06,11.79,0.07,7
VNA,1.5,1.6,0.07,7
STT,6.77,7.24,0.07,7
SRC,12.62,13.46,0.07,7
SHN,10.7,11.43,0.07,7
RIC,7.08,7.57,0.07,7
PTS,3.08,3.29,0.07,7
PSB,3.0,3.2,0.07,7
HBS,2.7,2.9,0.07,7
HBD,6.56,7.04,0.07,7
DRL,19.51,20.87,0.07,7
DRH,19.45,20.73,0.07,7
BTS,7.58,8.08,0.07,7
BSI,7.02,7.48,0.07,7
VNC,26.83,28.46,0.06,6
TCH,10.53,11.18,0.06,6
PV2,1.6,1.7,0.06,6
PSP,6.84,7.25,0.06,6
LCM,1.63,1.73,0.06,6
DHP,5.45,5.77,0.06,6
CTD,147.53,156.61,0.06,6
API,3.58,3.8,0.06,6
VNE,5.45,5.71,0.05,5
VLA,4.52,4.76,0.05,5
V12,6.66,6.96,0.05,5
TXM,6.73,7.1,0.05,5
TVN,5.9,6.2,0.05,5
TIS,6.3,6.6,0.05,5
SDT,5.31,5.57,0.05,5
PTI,23.19,24.38,0.05,5
PHH,9.5,10.0,0.05,5
PHC,3.65,3.82,0.05,5
MTG,2.2,2.3,0.05,5
L45,2.1,2.2,0.05,5
HVX,4.64,4.88,0.05,5
HHC,27.34,28.59,0.05,5
DAE,9.9,10.39,0.05,5
VSN,49.06,51.0,0.04,4
VLG,3.29,3.41,0.04,4
TVB,2.29,2.38,0.04,4
TMS,19.57,20.31,0.04,4
STB,7.5,7.8,0.04,4
SFN,19.03,19.75,0.04,4
SFG,8.26,8.57,0.04,4
SD2,6.47,6.75,0.04,4
SC5,15.42,16.01,0.04,4
PVR,2.4,2.5,0.04,4
PVL,2.4,2.5,0.04,4
PHP,12.81,13.36,0.04,4
HCT,8.98,9.32,0.04,4
DPS,2.5,2.6,0.04,4
DC4,4.65,4.85,0.04,4
CSM,15.57,16.12,0.04,4
BTT,25.01,25.93,0.04,4
BII,2.4,2.5,0.04,4
AMD,14.51,15.03,0.04,4
XPH,6.3,6.5,0.03,3
VNF,19.89,20.57,0.03,3
VND,1.99,2.04,0.03,3
VHC,22.26,22.93,0.03,3
VGC,11.22,11.52,0.03,3
VCR,2.9,3.0,0.03,3
TRC,16.76,17.33,0.03,3
TKC,10.02,10.28,0.03,3
SSC,31.2,32.07,0.03,3
RCD,15.07,15.52,0.03,3
PDC,3.8,3.9,0.03,3
NDN,3.07,3.15,0.03,3
LAS,8.95,9.18,0.03,3
INN,30.47,31.3,0.03,3
IJC,4.49,4.64,0.03,3
HVT,12.43,12.84,0.03,3
HLG,9.1,9.4,0.03,3
HJS,9.93,10.25,0.03,3
GLT,20.04,20.61,0.03,3
DND,6.39,6.55,0.03,3
CKV,9.0,9.28,0.03,3
WSS,4.7,4.8,0.02,2
VTH,5.48,5.59,0.02,2
VPD,8.12,8.26,0.02,2
VMS,8.66,8.81,0.02,2
VHG,2.64,2.7,0.02,2
VCA,3.41,3.49,0.02,2
TJC,6.44,6.6,0.02,2
THT,3.52,3.58,0.02,2
SVI,30.98,31.51,0.02,2
SFC,14.84,15.11,0.02,2
PVE,5.7,5.79,0.02,2
POT,13.91,14.24,0.02,2
PCN,4.5,4.6,0.02,2
ONE,3.98,4.04,0.02,2
NHC,19.42,19.72,0.02,2
LHC,11.58,11.77,0.02,2
L35,4.6,4.69,0.02,2
KTL,12.58,12.81,0.02,2
IVS,14.8,15.1,0.02,2
ICF,2.7,2.75,0.02,2
GHC,11.28,11.51,0.02,2
DSN,39.31,40.28,0.02,2
DGT,4.64,4.74,0.02,2
DDV,5.87,5.96,0.02,2
CTS,3.42,3.48,0.02,2
CSV,15.83,16.16,0.02,2
CII,26.11,26.75,0.02,2
CEO,8.72,8.86,0.02,2
BVH,50.22,51.18,0.02,2
BMI,14.81,15.07,0.02,2
ATS,10.9,11.1,0.02,2
ASP,2.57,2.62,0.02,2
APG,3.77,3.83,0.02,2
AGX,17.42,17.75,0.02,2
ACV,39.31,40.08,0.02,2
VPS,13.38,13.46,0.01,1
VNR,13.02,13.09,0.01,1
VNM,74.01,74.45,0.01,1
TV4,7.33,7.43,0.01,1
TTC,10.9,11.01,0.01,1
TLT,13.15,13.22,0.01,1
TLG,41.96,42.37,0.01,1
TL4,4.39,4.45,0.01,1
TIX,17.57,17.73,0.01,1
THS,3.69,3.74,0.01,1
SLS,49.51,49.9,0.01,1
SHA,4.31,4.36,0.01,1
SED,12.03,12.21,0.01,1
PXT,4.65,4.7,0.01,1
PGC,6.83,6.88,0.01,1
NTW,17.23,17.48,0.01,1
NTP,32.41,32.62,0.01,1
MBB,4.8,4.83,0.01,1
L10,10.22,10.29,0.01,1
KTS,44.92,45.5,0.01,1
KMT,6.79,6.85,0.01,1
KKC,11.13,11.19,0.01,1
IMP,29.31,29.57,0.01,1
ICG,4.72,4.79,0.01,1
HDA,5.58,5.63,0.01,1
HCC,11.29,11.37,0.01,1
HAS,6.85,6.92,0.01,1
FPT,14.95,15.06,0.01,1
EID,9.46,9.52,0.01,1
DVP,44.34,44.88,0.01,1
DHC,12.32,12.48,0.01,1
