symbol,first,last,change,change_percentage
MSR,6.4,21.67,2.39,239
VLC,5.74,16.28,1.84,184
ITS,3.64,8.59,1.36,136
TLH,1.79,4.05,1.26,126
VNP,4.5,9.3,1.07,107
VGC,5.35,10.92,1.04,104
MTA,3.6,7.1,0.97,97
VC2,5.22,9.5,0.82,82
BVG,1.1,2.0,0.82,82
TOP,2.37,4.16,0.76,76
TNB,3.89,6.73,0.73,73
DNP,6.57,11.29,0.72,72
ATA,2.3,3.8,0.65,65
TBT,1.4,2.3,0.64,64
SPI,4.5,7.4,0.64,64
NDF,2.8,4.6,0.64,64
IN4,16.84,27.39,0.63,63
GGG,1.3,2.1,0.62,62
XPH,6.9,10.9,0.58,58
VIR,6.18,9.78,0.58,58
LCM,2.6,4.1,0.58,58
VEF,40.4,63.3,0.57,57
POM,4.35,6.82,0.57,57
VIN,6.15,9.51,0.55,55
VES,1.5,2.3,0.53,53
NNG,9.8,15.03,0.53,53
SD1,2.3,3.5,0.52,52
HKB,12.27,18.7,0.52,52
HCI,11.09,16.75,0.51,51
TPP,7.04,10.53,0.5,50
VCA,3.0,4.4,0.47,47
ACE,7.91,11.61,0.47,47
TVN,6.9,10.0,0.45,45
V15,0.9,1.3,0.44,44
TNA,5.51,7.91,0.44,44
ITQ,4.61,6.65,0.44,44
LHG,9.94,13.98,0.41,41
FBA,1.7,2.4,0.41,41
VTG,12.5,17.5,0.4,40
TKU,2.78,3.85,0.38,38
BLI,3.49,4.83,0.38,38
VGS,3.54,4.8,0.36,36
PSP,7.4,10.1,0.36,36
PFL,1.4,1.9,0.36,36
DDV,9.57,12.98,0.36,36
CTN,2.2,3.0,0.36,36
ICI,3.88,5.23,0.35,35
CTA,3.4,4.6,0.35,35
CCL,2.12,2.87,0.35,35
AGM,7.0,9.46,0.35,35
KTL,9.2,12.34,0.34,34
TIE,9.95,13.23,0.33,33
SMC,2.99,3.99,0.33,33
GDW,10.0,13.34,0.33,33
CNT,1.2,1.6,0.33,33
CAD,1.8,2.4,0.33,33
STT,2.8,3.7,0.32,32
KHL,1.9,2.5,0.32,32
HAX,3.29,4.35,0.32,32
VMA,3.55,4.65,0.31,31
ABI,6.87,8.99,0.31,31
