date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200
2006-12-13,1165968000,25.062,25.062,25.062,25.062,83530,,,,,,26.316,1.2539999999999978,0.05003591094086656,1,,,,,,
2006-12-14,1166054400,26.316,26.316,26.316,26.316,280710,,,,,25.062,27.634,1.3180000000000014,0.0500835993312054,1,,,,,,
2006-12-15,1166140800,27.634,27.634,27.634,27.634,265300,,,,25.062,26.316,29.012,1.3780000000000001,0.04986610696967504,1,,,,,,
2006-12-18,1166400000,29.012,29.012,29.012,29.012,215790,25.062,3.9499999999999993,0.15760912935918917,26.316,27.634,30.45,1.4379999999999988,0.04956569695298493,1,,,,,,
2006-12-19,1166486400,30.45,30.45,30.45,30.45,137520,26.316,4.134,0.15709074327405384,27.634,29.012,31.954,1.5040000000000013,0.04939244663382599,1,27.694799999999997,,,,,
2006-12-20,1166572800,31.954,31.954,31.954,31.954,220120,27.634,4.32,0.15632915973076644,29.012,30.45,30.389,-1.5650000000000013,-0.04897665394003885,-1,29.073200000000003,,,,,
2006-12-21,1166659200,31.39,31.39,30.389,30.389,156400,29.012,1.376999999999999,0.04746311870949948,30.45,31.954,28.885,-1.5039999999999978,-0.049491592352495895,-1,29.8878,,,,,
2006-12-22,1166745600,28.885,28.885,28.885,28.885,143500,30.45,-1.5649999999999977,-0.05139573070607546,31.954,30.389,27.446,-1.439,-0.04981824476371819,-1,30.137999999999998,,,,,
2006-12-25,1167004800,27.446,27.446,27.446,27.446,22140,31.954,-4.507999999999999,-0.14107779933654627,30.389,28.885,28.758,1.3119999999999976,0.04780295853676301,1,29.8248,,,,,
2006-12-26,1167091200,27.443,28.758,26.126,28.758,300150,30.389,-1.6310000000000002,-0.053670736121622965,28.885,27.446,30.078,1.3200000000000003,0.04590027122887545,1,29.486399999999996,28.590600000000002,,,,
2006-12-27,1167177600,28.761,30.078,28.761,30.078,413230,28.885,1.1929999999999978,0.04130171369222772,27.446,28.758,30.078,0.0,0.0,-1,29.111200000000004,29.0922,,,,
2006-12-28,1167264000,30.078,30.078,29.449,30.078,144840,27.446,2.631999999999998,0.09589739852801857,28.758,30.078,28.822,-1.2560000000000002,-0.04175809561805972,-1,29.049,29.468400000000003,,,,
2006-12-29,1167350400,29.134,29.134,28.822,28.822,69760,28.758,0.06400000000000006,0.002225467695945478,30.078,30.078,27.569,-1.2530000000000001,-0.04347373534105892,-1,29.036400000000004,29.587200000000003,,,,
2007-01-02,1167696000,28.198,28.198,27.569,27.569,81170,30.078,-2.5090000000000003,-0.08341645056187248,30.078,28.822,28.198,0.6290000000000013,0.022815481156371335,1,29.061,29.442899999999998,,,,
2007-01-03,1167782400,27.569,28.198,27.569,28.198,74660,30.078,-1.879999999999999,-0.06250415586142692,28.822,27.569,29.575,1.376999999999999,0.04883325058514784,1,28.949,29.2177,,,,
2007-01-04,1167868800,29.575,29.575,29.575,29.575,148510,28.822,0.7530000000000001,0.02612587606689335,27.569,28.198,31.017,1.4420000000000002,0.04875739644970415,1,28.848399999999998,28.9798,,,,
2007-01-05,1167955200,31.017,31.017,31.017,31.017,377800,27.569,3.4480000000000004,0.12506801117196853,28.198,29.575,30.702,-0.3149999999999977,-0.010155721056194916,-1,29.0362,29.0426,,,,
2007-01-08,1168214400,31.017,31.956,30.702,30.702,351470,28.198,2.5040000000000013,0.08880062415774173,29.575,31.017,30.702,0.0,0.0,-1,29.412200000000002,29.2243,,,,
2007-01-09,1168300800,30.702,31.017,30.702,30.702,225270,29.575,1.1270000000000024,0.03810650887573973,31.017,30.702,31.017,0.3149999999999977,0.01025991792065656,1,30.0388,29.549899999999997,,,,
2007-01-10,1168387200,30.702,31.017,30.702,31.017,314250,31.017,0.0,0.0,30.702,30.702,31.328,0.31099999999999994,0.010026759518973465,1,30.602600000000002,29.775799999999997,29.1832,,,
2007-01-11,1168473600,31.328,31.328,31.328,31.328,283920,30.702,0.6259999999999977,0.020389551169304854,30.702,31.017,32.894,1.565999999999999,0.04998723186925431,1,30.9532,29.900800000000004,29.496499999999997,,,
2007-01-12,1168560000,32.894,32.894,32.894,32.894,279710,30.702,2.1919999999999966,0.07139600026056923,31.017,31.328,34.524,1.6300000000000026,0.04955310998966385,1,31.3286,30.182399999999994,29.825399999999995,,,
2007-01-15,1168819200,33.524,34.524,33.524,34.524,274290,31.017,3.5070000000000014,0.11306702775897094,31.328,32.894,36.216,1.6920000000000002,0.049009384775808136,1,32.093,30.752599999999994,30.169900000000002,,,
2007-01-16,1168905600,36.216,36.216,36.216,36.216,339760,31.328,4.888000000000002,0.15602655771195104,32.894,34.524,34.463,-1.7530000000000001,-0.04840402032250939,-1,33.195800000000006,31.6173,30.530099999999997,,,
2007-01-17,1168992000,36.216,37.533,34.463,34.463,145870,32.894,1.5690000000000026,0.047698668450173363,34.524,36.216,34.524,0.06099999999999994,0.0017700142181469964,1,33.885,32.2438,30.73075,,,
2007-01-18,1169078400,34.463,34.524,32.771,34.524,282430,34.524,0.0,0.0,36.216,34.463,36.216,1.6920000000000002,0.049009384775808136,1,34.5242,32.7387,30.859249999999996,,,
2007-01-19,1169164800,36.216,36.216,36.216,36.216,95290,36.216,0.0,0.0,34.463,34.524,37.595,1.3789999999999978,0.038077092997570075,1,35.1886,33.2586,31.150599999999997,,,
2007-01-22,1169424000,37.595,37.97,37.595,37.595,461630,34.463,3.131999999999998,0.09088007428256385,34.524,36.216,37.72,0.125,0.0033249102274238596,1,35.802800000000005,33.9479,31.5861,,,
2007-01-23,1169510400,37.595,37.72,37.595,37.72,243990,34.524,3.195999999999998,0.09257328235430419,36.216,37.595,36.343,-1.3769999999999953,-0.036505832449628725,-1,36.1036,34.6497,32.0998,,,
2007-01-24,1169596800,37.72,37.72,36.343,36.343,156420,36.216,0.12700000000000244,0.00350673735365591,37.595,37.72,36.343,0.0,0.0,-1,36.4796,35.182300000000005,32.47905,,,
2007-01-25,1169683200,36.343,36.343,36.343,36.343,142420,37.595,-1.2519999999999953,-0.033302300837877254,37.72,36.343,36.343,0.0,0.0,-1,36.8434,35.6838,32.7923,,,
